taxonomy_id	name	rank	LVA.31_ERR1713373_db6.diamond	MDA.65_ERR1713374_db6.diamond	MLT.63_ERR1713376_db6.diamond	MKD.62_ERR1713375_db6.diamond	KAZ.6_ERR1713368_db6.diamond	KEN.72_ERR1713369_db6.diamond	KHM.21_ERR1713370_db6.diamond	LUX.32_ERR1713372_db6.diamond	LKA.40_ERR1713371_db6.diamond	ITA.30_ERR1713367_db6.diamond
2656650	Auraticoccus cholistanensis	species	3	2	0	3	3	10	12	8	0	4
3023713	Marinicella sp. W31	species	3	0	2	2	7	5	25	6	2	31
1390249	Desulfuribacillus stibiiarsenatis	species	11	5	16	7	6	17	114	7	1	20
2601176	Acinetobacter sp. YH12251	species	5	44	16	25	48	16	4	192	4	97
454188	Thermoflavifilum aggregans	species	1	2	1	1	4	2	22	6	1	26
454159	Kiloniella	genus	11	10	14	10	11	12	20	30	3	51
1692264	Neisseria sp. 83E34	species	10	32	41	11	40	253	1	13	0	12
353	Azotobacter chroococcum	species	7	14	37	14	37	23	61	64	380	62
1255570	Gulosibacter sp. 10	species	7	4	1	6	6	22	8	23	1	11
1888892	Sphingomonas turrisvirgatae	species	4	7	1	6	2	23	36	33	16	32
137716	Ideonella sp. B508-1	species	14	47	98	101	118	94	19	312	16	244
3447427	Bradyrhizobium sp. PUT101	species	1	1	0	0	0	0	1	0	0	2
3398735	Flavobacterium galactosi	species	3	8	1	25	17	2	1	31	0	136
2081791	Rhizobium ruizarguesonis	species	9	25	23	36	85	61	59	108	19	86
2860290	Stenotrophomonas sepilia	species	7	8	3	0	10	7	3	25	0	8
1302687	Chryseobacterium polytrichastri	species	8	31	12	14	187	36	1	6	9	54
3113724	Oryzifoliimicrobium ureilyticus	species	3	0	1	1	1	0	8	4	0	3
66821	Sulfurospirillum multivorans	species	42	53	34	114	148	64	168	74	18	146
3075545	Pseudonocardia charpentierae	species	8	11	3	14	15	31	95	111	6	27
202950	Acinetobacter baylyi	species	20	190	24	53	141	49	137	180	36	209
762836	Duganella phyllosphaerae	species	1	2	0	3	16	1	2	20	1	9
2817862	Proteiniclasticum aestuarii	species	50	39	53	25	44	92	38	32	4	14
1720294	Eisenbergiella massiliensis	species	24	27	33	79	30	77	42	88	6	20
2942277	Pseudomonas sp. GX19020	species	3	21	7	12	16	3	7	120	0	25
45611	Psychrobacter frigidicola	species	5	4	11	0	29	31	26	14	7	19
1323432	Jejudonia soesokkakensis	species	4	6	0	2	8	1	6	0	1	15
3046183	Citrobacter sp. R-1.5.2	species	2	0	5	0	2	1	0	1	0	0
380021	Pseudomonas protegens	species	21	57	53	41	194	52	35	99	4908	55
1184398	unclassified Mesotoga	no rank	5	7	130	7	14	45	154	7	8	33
556257	Pseudolabrys	genus	4	2	0	2	2	18	141	41	2	15
2738883	Candidatus Reidiella endopervernicosa	species	2	0	6	3	1	8	103	4	6	23
2965275	Anaerotruncus sp. DFI.9.16	species	31	16	17	36	36	35	19	105	7	16
2772301	Rubrivivax sp. A210	species	19	39	23	41	84	59	151	118	11	1327
43662	Pseudoalteromonas piscicida	species	7	2	16	2	13	4	7	9	3	7
85012	Streptosporangiales	order	27	45	31	39	81	101	429	135	36	487
3068632	Bosea beijingensis	species	7	15	0	11	13	21	9	91	1	27
3156609	Mesorhizobium sp. KR1-2	species	2	1	1	2	4	3	7	13	2	7
3152360	Devosia alba	species	13	5	21	33	31	21	33	45	12	23
948519	Aeromonas rivipollensis	species	33	176	290	125	490	52	58	201	39	337
2055910	Candidatus Megaera venefica	species	23	20	52	48	64	18	64	972	8	862
1872491	Aminobacterium sp.	species	7	7	26	11	12	38	92	5	0	9
3414029	Alkalibacterium sp. f15	species	2	2	5	4	5	5	1	4	0	3
3438901	Bariatricus sp. HCP28S3_D3	species	4	11	12	15	4	37	5	4	3	3
2115968	Lysinibacillus capsici	species	6	4	10	6	73	10	25	7	3	12
209080	Propionispora hippei	species	125	113	242	87	349	484	2620	127	193	113
1544982	Mizugakiibacter	genus	4	5	15	10	11	19	33	25	22	32
2984194	Pseudaquabacterium rugosum	species	6	8	4	10	18	29	7	69	1	86
371731	Rhodobacter ferrooxidans	species	8	12	6	11	16	9	11	119	5	72
228950	uncultured Nevskia sp.	species	1	0	9	1	2	6	2	7	1	15
2846742	Candidatus Borrarchaeum sp.	species	10	14	8	11	27	34	195	25	2	62
1249981	Gillisia sp. Hel_I_86	species	4	1	19	0	13	2	0	3	0	10
2689109	Polynucleobacter sp. MWH-Spelu-300-X4	species	1	9	2	4	33	18	22	3	3	20
1794699	Thermodesulfobium acidiphilum	species	4	0	1	0	2	2	12	0	1	4
1947927	Candidatus Ruminimicrobiellum ovillum	species	42	22	21	100	117	115	171	45	32	262
2620728	unclassified Acutalibacter	no rank	13	14	18	18	21	36	21	22	12	15
1037377	Chryseobacterium viscerum	species	11	35	7	31	184	97	6	18	6	107
83552	Parachlamydia acanthamoebae	species	7	9	10	8	7	12	80	19	6	24
1736605	Flavobacterium sp. Root901	species	2	0	1	5	2	1	1	6	0	11
2008449	Ornithinimicrobium panacihumi	species	6	3	7	3	5	60	13	11	3	6
1353530	Bacteriovorax sp. DB6_IX	species	7	15	7	5	30	11	36	54	1	124
2035736	Guyparkeria sp.	species	3	8	13	6	16	32	82	7	3	77
279208	Paenibacillus hodogayensis	species	4	2	11	8	6	6	52	7	2	9
3391029	Caballeronia sp. 15711	species	2	1	0	1	4	3	0	10	0	1
712362	Leptotrichia sp. oral taxon 221	species	31	99	98	80	105	47	8	16	4	47
2219697	Nitrincola tibetensis	species	1	1	4	7	10	1	1	8	1	14
1792543	Thauera phenolivorans	species	32	22	150	37	56	50	67	109	4	117
2817942	Meiothermus sp. CFH 77666	species	1	0	1	0	1	0	8	1	0	7
3417651	Streptomyces sp. MH13	species	9	5	2	1	15	4	0	11	4	3
2866625	Novosphingobium huizhouense	species	4	1	2	1	4	1	5	5	0	7
117207	Sphingopyxis alaskensis	species	14	19	17	9	18	4	16	80	2	23
220343	Gemmobacter nectariphilus	species	4	15	29	11	8	13	44	18	2	10
162027	Haliangium	genus	34	45	43	44	78	76	275	150	25	19770
1353890	Achromobacter kerstersii	species	2	4	6	7	7	7	6	43	0	15
170016	uncultured Hymenobacter sp.	species	2	0	0	2	16	3	22	21	1	43
1063	Cereibacter sphaeroides	species	23	34	27	25	61	30	84	126	3	72
1946309	Catenibacterium sp. UBA627	species	17	6	17	145	30	126	51	38	31	12
2944128	Jatrophihabitans cynanchi	species	2	3	4	3	1	1	13	7	5	11
2622719	unclassified Erwinia	no rank	10	22	185	9	36	15	13	21	1692	21
329	Ralstonia pickettii	species	11	18	13	20	59	43	80	97	9	71
370111	Brucella pseudintermedia	species	1	3	3	3	6	3	5	18	2	5
82203	Centipeda periodontii	species	6	7	7	4	8	23	31	7	5	0
588673	Solirubrobacterales	order	69	144	176	120	197	571	1605	433	133	2527
3110253	Pseudanabaena sp. CCNP1317	species	1	5	3	2	2	0	2	5	0	72
570161	Marinifilum fragile	species	11	6	24	15	22	31	26	10	8	90
2093	Mycoplasma	genus	7	6	15	6	21	15	18	7	3	18
2741701	Candidatus Bodocaedibacter vickermanii	species	12	21	12	113	188	27	10	1161	6	236
53452	Lamprocystis	genus	1	10	3	5	10	9	171	14	3	68
1729899	Thermithiobacillus plumbiphilus	species	10	3	12	2	17	24	74	23	8	63
347483	Rhodanobacter spathiphylli	species	2	0	1	6	0	3	4	4	1	5
3415008	Comamonas sp. 23	species	7	37	5	108	150	123	3	498	3	183
1389932	Achromobacter pulmonis	species	1	3	18	6	7	22	9	22	28	14
35760	Bifidobacterium choerinum	species	3	5	8	13	6	5	24	8	3	7
2132	Spiroplasma	genus	10	34	34	23	22	33	28	40	13	19
2823696	Cyanobium sp. Alchichica 3B3-8F6	species	2	1	2	2	1	0	13	0	1	4
1504	Clostridium septicum	species	2	1	1	9	8	19	67	10	3	7
1280668	Butyrivibrio sp. XPD2006	species	7	6	20	5	11	69	26	3	15	6
3391146	Sulfurovum sp. CS9	species	14	10	114	10	71	18	50	8	4	35
2689099	Polynucleobacter sp. 78F-HAINBA	species	2	3	0	1	2	1	2	9	1	5
1548207	Cephaloticoccus primus	species	2	6	8	9	9	24	72	5	1	84
1219	Prochlorococcus marinus	species	3	1	12	12	15	19	51	22	3	30
1965560	Lachnoclostridium sp. An138	species	19	26	19	60	15	36	31	115	6	38
2804558	Sphingomonas sp. PWP1-2	species	2	1	0	0	0	0	2	1	0	2
117567	Mycolicibacterium frederiksbergense	species	2	3	1	8	4	14	17	22	0	20
3417647	Methylomonas sp. CM2	species	7	7	15	8	18	6	16	16	2	33
1721091	Chryseobacterium sp. IHB B 17019	species	11	9	1	13	135	89	55	17	6	49
2006115	Acinetobacter piscicola	species	24	273	78	111	303	92	60	197	100	204
665903	uncultured Slackia sp.	species	20	37	24	21	18	132	149	35	13	18
125614	Thiolinea disciformis	species	24	110	15	22	1485	542	20	44	23	186
1408281	Endomicrobium proavitum	species	3	4	7	4	27	16	305	5	14	43
1144663	Acinetobacter sp. CIP 102082	species	7	31	4	9	29	25	5	14	14	12
2714943	Sphingomonas piscis	species	1	5	2	0	3	6	21	13	2	6
2820301	Caproiciproducens faecalis	species	23	19	50	38	52	126	267	25	15	70
691816	Bacteroides rodentium	species	10	2	11	16	16	7	1	25	2	20
1261637	Anaerostipes sp. 992a	species	6	7	7	10	10	47	29	20	7	8
58172	Paenibacillus sp.	species	15	17	58	27	42	89	224	21	12	46
873191	Arcobacter defluvii	species	41	56	112	111	427	38	3	47	0	299
2595004	Gemmobacter caeruleus	species	49	77	10	37	48	67	24	169	13	147
183759	uncultured Methanomethylovorans sp.	species	38	15	48	26	30	98	207	21	8	55
2926319	Absicoccus intestinalis	species	3	3	3	5	3	7	9	3	4	1
1005944	Nocardioides szechwanensis	species	5	5	3	2	5	4	6	15	0	11
155892	Caulobacter vibrioides	species	6	7	8	10	10	6	14	39	4	15
1706375	Spongiibacteraceae	family	8	28	16	18	69	48	47	39	3	173
363953	Chelatococcus sambhunathii	species	3	5	4	2	4	5	42	16	2	7
1176533	Luteimonas granuli	species	15	20	48	12	19	24	34	25	8	18
3138473	Aeromonas sp. R7-1	species	6	1	10	19	40	4	3	8	0	15
2913213	Enterobacter cloacae complex sp. ECC445	species	1	0	5	2	0	5	0	1	6	0
1848399	Crassaminicella	genus	5	0	10	1	4	9	16	5	1	4
55758	Methanobrevibacter filiformis	species	2	3	5	1	2	15	27	1	2	3
2975363	Stenotrophomonas sp. GD03657	species	29	19	59	164	727	111	224	359	40	191
1131462	Dehalobacter sp. CF	species	5	4	1	12	22	39	9	13	1	24
2857059	Mycobacterium sp. SMC-4	species	4	1	2	0	1	5	10	7	1	6
157226	Jeotgalibacillus	genus	4	1	2	8	11	17	12	16	3	13
659013	Castellaniella daejeonensis	species	5	3	8	2	13	6	4	17	4	10
328517	Dokdonella fugitiva	species	35	35	20	20	26	51	67	120	26	130
1660341	Peptoniphilus catoniae	species	6	4	9	4	11	23	20	4	4	8
1177159	Alcanivorax sp. S71-1-4	species	2	3	3	2	2	4	10	3	1	13
3364271	Micromonospora sp. NPDC049366	species	3	0	0	0	1	0	9	0	0	0
2791015	Sphaerochaetaceae	family	8	24	104	38	27	114	233	27	8	43
2731219	Alkaliphilus sp. B6464	species	10	6	26	17	30	24	21	15	2	25
3081289	Paenibacillus sp. MMO-177	species	1	0	5	6	3	5	15	3	2	7
84531	Lysobacter antibioticus	species	10	7	7	11	15	4	21	33	0	29
2320863	Noviherbaspirillum saxi	species	8	2	9	8	46	16	19	42	4	41
288021	Kordiimonas	genus	4	12	10	3	20	22	57	24	5	95
1187080	Cecembia calidifontis	species	3	4	15	5	33	19	32	13	4	93
1944635	Sutterella seckii	species	24	6	6	3	17	2	0	5	21	6
3401720	Flavobacterium sp. LS1P3	species	9	8	3	17	52	3	2	51	0	74
172	Leptospira biflexa	species	3	5	2	3	3	3	9	14	2	19
1633	Limosilactobacillus vaginalis	species	23	17	5	6	6	9	22	11	354	7
3056741	Candidatus Palauibacter scopulicola	species	1	1	4	0	3	6	53	0	0	12
1493872	Chryseobacterium shandongense	species	17	11	16	45	101	43	2	31	11	48
1433402	Glycocaulis	genus	1	1	0	0	2	4	12	3	1	18
533	Beijerinckia indica	species	3	1	0	0	9	0	9	6	0	12
1148157	Acinetobacter oleivorans	species	32	1219	89	124	270	96	181	204	78	308
3378064	Desulfovibrio sp. 7SRBS1	species	9	13	27	6	26	44	195	20	4	14
3101350	Candidatus Palauibacter sp.	species	26	16	23	15	29	43	559	48	14	484
103810	Riemerella columbina	species	10	32	13	15	179	72	12	25	11	90
1131703	Sphaerochaeta globosa	species	8	7	14	8	11	44	40	12	2	17
1871005	Anaerosalibacter sp. Marseille-P3206	species	6	6	75	5	10	33	51	8	5	4
2962592	Acidovorax sp. PRC11	species	6	14	11	17	29	17	10	94	7	34
1172191	Catenovulum	genus	1	1	3	2	3	0	9	5	1	14
3070996	Clostridium sp. MB40-C1	species	11	83	51	45	72	223	17	7	4	253
90242	Neisseria iguanae	species	21	47	151	28	42	141	4	42	13	29
2293	Desulfobacter postgatei	species	43	31	279	34	149	122	527	120	22	213
2994319	Flavobacterium sp. GSB-24	species	11	9	2	23	34	1	1	36	1	83
2908005	Flavobacterium sp. SM15	species	22	14	4	17	44	6	16	25	2	110
3114879	Clostridium sediminicola	species	37	37	28	65	93	156	155	31	17	109
1330545	Lelliottia	genus	32	156	199	27	32	28	5	43	445	41
3390035	Zhengella sedimenti	species	1	1	2	0	4	0	9	5	1	24
2603818	Paraburkholderia panacisoli	species	1	1	1	5	8	4	9	8	2	6
1774	Mycobacteroides chelonae	species	2	2	4	3	15	18	16	15	3	34
2769253	Pseudomonas sp. PDM18	species	1	0	0	0	0	1	0	1	1	0
2795103	Aquitalea sp. ASV11	species	2	6	1	1	3	18	2	3	2	12
2709796	Dysgonomonas sp. ZJ279	species	15	15	56	19	21	32	20	1	3	47
1740263	Crocinitomix algicola	species	8	8	10	8	20	8	62	21	1	1036
1416627	Oceanisphaera profunda	species	5	9	34	1	10	58	4	14	3	15
413964	Rapidithrix thailandica	species	11	18	16	40	63	26	57	29	3	240
3373069	Acinetobacter sp. ULE_I053	species	13	369	24	95	327	1308	21	633	9	357
2989832	Aeromonas sp. QDB25	species	13	6	95	18	85	11	2	18	38	44
3111456	Lacrimispora sinapis	species	13	6	5	13	5	29	11	5	0	4
321662	Pseudomonas moraviensis	species	2	6	4	1	3	3	5	11	399	7
2041189	Caldovatus sediminis	species	10	4	1	2	16	11	48	9	2	16
2488994	Pedobacter nototheniae	species	8	6	4	4	13	6	9	10	6	46
43997	Catonella morbi	species	13	15	12	11	19	78	24	7	5	14
3156665	Streptomyces sp. NPDC049952	species	1	0	0	0	0	0	0	0	0	0
2496818	Candidatus Magnetaquicoccus inordinatus	species	3	12	13	7	5	19	127	28	4	68
404335	Syntrophomonas zehnderi	species	41	16	111	66	72	258	416	28	19	74
45669	Salinicoccus	genus	7	10	11	4	12	98	58	10	5	5
809	Chlamydiaceae	family	1	1	5	2	3	0	41	2	5	9
2941519	Vermiculatibacterium agrestimuris	species	18	23	24	26	29	82	34	37	9	32
574930	Parabacteroides gordonii	species	45	48	201	80	185	71	50	71	21	250
2801844	Arachnia	genus	10	16	6	25	34	138	105	44	31	27
2986767	Sphingobacterium sp. UGAL515B_05	species	1	0	1	0	2	4	5	2	1	5
218289	uncultured Desulfosarcina sp.	species	21	21	90	31	66	174	1762	35	25	126
2608889	unclassified Escherichia	no rank	2	8	23	6	10	7	13	6	29	2
281120	Candidatus Amoebophilus asiaticus	species	2	2	10	4	4	5	56	12	1	28
2562314	Mycolicibacterium sp. CR10	species	5	33	42	58	19	65	13	385	2	387
1850238	Rhizorhabdus dicambivorans	species	7	2	9	4	6	9	20	23	0	37
3398613	Solidesulfovibrio sp. C21	species	17	11	50	11	49	60	1019	31	19	20
2883244	Paraburkholderia adhaesiva	species	10	14	15	31	172	40	62	79	15	76
2995310	Archangium lansingense	species	5	9	3	6	4	12	61	9	1	152
306541	Halolactibacillus miurensis	species	1	3	1	1	1	4	0	0	1	2
2923087	Enterobacter sp. JH23	species	10	7	19	17	59	12	1	9	2	16
3243510	Bartonella sp. CB12SXKL	species	1	3	0	0	0	5	0	2	1	0
1843580	Xanthomonas floridensis	species	4	1	5	2	1	2	3	3	1	8
2714601	Solimonas marina	species	4	4	4	9	5	7	24	36	1	28
1758398	Polynucleobacter sp. VK25	species	1	0	0	0	7	6	1	2	0	0
1736521	Aeromicrobium sp. Root344	species	1	0	0	0	0	0	2	0	0	2
74326	Brevundimonas staleyi	species	14	48	16	36	23	101	22	255	15	295
1812482	Comamonas brasiliensis	species	5	4	7	1	21	23	3	21	1	9
697331	Basfia	genus	22	55	58	9	93	514	4	14	12	14
2637987	unclassified Moritella	no rank	2	4	11	4	3	3	25	2	1	8
713030	Selenomonas sp. oral taxon 136	species	1	1	8	4	14	26	69	5	17	3
1495064	Methylobacter sp. BBA5.1	species	1	0	3	1	8	1	10	3	4	10
414	Methylococcus capsulatus	species	3	15	4	9	60	24	119	20	6	28
1772285	Mycobacterium sp. IS-1742	species	1	0	0	0	0	0	2	0	0	1
1035890	Terrimonas rubra	species	27	31	32	74	106	62	68	236	27	801
1690220	Phycicoccus endophyticus	species	5	17	2	13	30	33	35	31	7	24
2909234	Alitabrizicola rongguiensis	species	20	36	12	69	48	181	202	104	59	90
510690	Sneathiella	genus	6	23	26	19	83	16	46	43	4	122
593133	Lutibacter maritimus	species	25	17	1512	18	40	16	14	5	1	39
374106	Campylobacter cuniculorum	species	5	3	7	26	3	11	22	4	3	17
2292962	Blautia sp. AF19-13LB	species	4	0	6	13	6	9	3	10	2	1
2665648	Paracoccus sp. S-4012	species	8	8	7	10	14	97	60	24	2	10
1500293	Chryseobacterium sp. YR221	species	2	12	3	0	46	38	2	1	1	14
1356575	Roseovarius gaetbuli	species	1	0	1	0	1	0	2	2	0	3
2003365	Marivita sp.	species	11	25	22	25	28	32	40	86	3	74
454586	Pedobacter agri	species	18	39	10	111	117	9	26	118	2	684
664643	Vibrio plantisponsor	species	1	1	11	0	2	1	2	0	0	0
386874	Sphingomonas sediminicola	species	4	3	0	6	1	9	73	4	1	1
178214	Facklamia hominis	species	6	3	14	3	4	46	11	13	13	6
1679466	Apibacter adventoris	species	17	36	7	19	116	48	13	8	6	66
2922867	Geotalea sp. SG265	species	8	3	8	5	3	26	176	11	6	29
3157098	Asanoa sp. NPDC050611	species	4	10	0	9	19	26	19	17	8	21
2663134	Pseudogemmobacter	genus	16	46	20	36	20	26	7	338	5	54
2569541	Desulfosediminicola flagellatus	species	29	27	78	27	81	95	756	56	13	103
892	Desulfuromonas sp.	species	3	3	8	3	2	16	167	3	3	23
56458	Xanthomonas sacchari	species	10	13	10	16	21	44	20	49	8	42
3020066	Cognataquiflexum	genus	2	1	2	0	3	2	3	5	0	35
1307759	Desulfohalovibrio reitneri	species	7	1	27	1	21	28	173	3	8	21
158898	Gordonia westfalica	species	6	12	3	14	14	24	20	14	4	10
2491114	Empedobacter tilapiae	species	13	164	178	115	363	82	7	47	6	234
2816853	Alcanivorax sp. 1008	species	5	9	4	7	41	10	13	19	3	50
604089	Flavobacterium sinopsychrotolerans	species	24	26	0	51	107	8	5	104	0	65
1960880	Pseudolabrys sp.	species	16	4	25	14	28	39	331	71	13	55
2233999	Skermanella pratensis	species	4	1	0	1	1	1	11	3	0	9
1917971	Sphingosinicella sp.	species	13	16	3	9	2	4	13	53	2	46
82348	Streptococcus pluranimalium	species	8	24	4	4	126	76	14	9	8	6
518	Bordetella bronchiseptica	species	7	21	147	12	31	19	25	54	3	36
2483368	Sedimentisphaera	genus	4	3	72	14	18	55	284	3	6	57
453162	Candidatus Nitrotoga arctica	species	8	6	1	16	24	20	23	33	2	71
1408	Bacillus pumilus	species	7	20	8	12	54	159	76	16	7	47
2829816	Exiguobacterium sp. PFWT01	species	9	2	0	2	5	0	1	1	0	0
2938947	Aliidiomarina quisquiliarum	species	4	7	44	0	5	19	9	15	0	10
1795629	Acinetobacter sp. BMW17	species	17	625	273	125	157	61	17	191	28	256
1599	Latilactobacillus sakei	species	7	7	2	6	18	20	11	14	14	5
3454502	Pseudomonas sp. SAR267	species	3	2	4	4	2	2	1	9	0	5
1926662	uncultured Mediterranea sp.	species	12	10	10	7	10	11	12	38	1	10
260552	Microbulbifer agarilyticus	species	1	1	3	1	2	4	6	4	4	14
2961925	unclassified Stenotrophomonas maltophilia group	no rank	2	2	0	1	3	10	45	6	3	0
3145238	Roseateles paludis	species	4	6	1	7	7	21	10	14	1	52
2773713	Microbacterium helvum	species	2	5	1	4	7	6	5	10	1	8
1697972	Methylobacterium crusticola	species	2	0	4	0	8	1	34	4	1	16
2728836	Azohydromonas caseinilytica	species	4	14	13	7	19	15	57	30	4	51
2685012	unclassified Aminobacterium	no rank	10	8	247	13	31	63	1157	15	12	22
2708021	Paraperlucidibaca sp.	species	2	1	0	1	5	4	16	9	0	4
2860296	unclassified Geomonas	no rank	4	4	1	1	4	13	28	0	1	7
1233950	Chryseobacterium sp. JM1	species	3	15	0	2	9	7	0	3	0	11
331696	Pseudolabrys taiwanensis	species	8	5	6	0	5	32	134	41	10	39
3096541	Frigoribacterium sp. CFBP9029	species	1	0	0	0	0	0	0	0	0	0
2036821	Aequorivita todarodis	species	2	2	6	11	15	7	5	15	2	37
3109564	Geochorda subterranea	species	5	3	14	3	5	15	140	5	3	29
28895	Thermoanaerobacterium	genus	21	18	58	33	50	79	176	37	24	50
111781	[Leptolyngbya] sp. PCC 7376	species	2	1	2	4	3	3	10	5	0	13
81467	Aminobacterium mobile	species	4	1	39	3	4	14	73	0	5	5
717	Actinobacillus capsulatus	species	2	25	29	13	18	0	1	38	0	18
1643513	Treponema sp. OMZ 857	species	8	11	3	13	8	9	5	25	1	6
3369421	Sphingobacterium sp. LRF_L2	species	2	3	2	4	25	31	27	8	0	49
1136941	Gordonia phthalatica	species	13	18	4	1	6	163	46	82	8	8
2697515	Flavobacterium phycosphaerae	species	2	8	12	10	44	13	16	22	1	105
2929488	Faecalibacterium sp. IP-1-18	species	11	9	12	15	3	7	2	30	1	6
1478199	Flavobacterium notoginsengisoli	species	5	0	0	6	15	2	1	12	1	48
2527985	Symmachiella macrocystis	species	6	6	9	3	5	12	123	14	2	117
1850526	Arachidicoccus sp. BS20	species	13	10	5	8	33	11	28	11	5	68
46610	Geobacter sp.	species	17	21	51	21	34	108	1119	29	19	145
299767	Enterobacter ludwigii	species	35	45	132	131	397	117	251	118	98	112
45498	Helicobacter cholecystus	species	1	2	2	1	0	8	0	4	0	0
2986928	Brevundimonas sp. BT-123	species	1	4	4	3	1	9	13	8	4	8
176598	Pseudoxanthomonas taiwanensis	species	20	26	116	41	63	125	39	158	10	115
1540257	Clostridium sp. KNHs214	species	16	11	17	37	20	40	28	4	2	24
1111473	Flaviflexus huanghaiensis	species	21	23	6	7	80	36	15	26	3	12
2025834	Desulfococcus sp.	species	35	44	93	26	84	105	1501	54	19	214
203697	Derxia	genus	3	8	2	5	7	8	13	15	1	28
1902580	Macrococcus epidermidis	species	1	0	0	2	0	0	1	2	0	0
1765024	uncultured Paraglaciecola sp.	species	18	24	30	45	80	60	265	121	26	205
376469	Olivibacter	genus	8	5	9	8	13	15	40	17	2	68
1842539	Bosea sp. RAC05	species	2	1	3	7	2	4	11	16	1	25
3112415	Candidatus Thiothrix phosphatis	species	12	32	15	28	119	665	35	81	32	210
2545754	Deinococcus sp. S9	species	1	2	0	1	14	3	8	9	1	4
3423718	Sphingopyxidaceae	family	14	17	13	12	6	17	40	89	8	25
2837508	Rossellomorea	genus	3	7	11	8	16	14	40	14	6	26
3364364	Nonomuraea sp. NPDC050451	species	2	2	1	0	4	0	6	7	0	2
2978475	Polaribacter ponticola	species	4	3	3	22	32	10	6	14	1	24
134537	Paraburkholderia fungorum	species	6	9	17	16	78	33	46	75	22	56
187491	Corynebacterium glaucum	species	1	0	0	5	1	12	5	5	1	2
2719792	Granulicella sp. dw_53	species	2	3	2	1	5	3	41	7	0	36
1262767	Catenibacterium sp. CAG:290	species	5	3	4	0	3	22	2	7	7	0
1872624	Arachidicoccus sp.	species	3	9	9	8	15	17	21	19	6	56
1946312	Cellvibrio sp. UBA7671	species	3	3	3	3	4	13	3	63	0	32
404770	Marinobacterium litorale	species	16	14	33	46	120	50	211	213	8	87
2838878	Rhodoferax sp. U11-2br	species	25	48	12	72	69	22	6	581	12	406
224467	Nautiliaceae	family	6	5	9	9	14	12	11	5	3	21
1977875	Acinetobacter sp. ANC 4648	species	17	66	34	65	349	16	1090	111	75	68
3450715	Microbacterium sp. A84	species	1	0	1	1	0	4	1	5	0	5
2497644	Candidatus Babeliales	order	8	7	8	8	18	34	246	24	43	94
879566	Acetatifactor muris	species	42	66	126	86	87	278	113	93	22	80
2950074	Acinetobacter sp. C32I	species	15	18	6	18	76	50	3	22	2	23
444093	Ammonifex thiophilus	species	2	0	2	3	1	8	36	1	0	1
2231182	Segetibacter sp.	species	6	3	3	9	23	2	14	8	0	113
1123352	Tepidimicrobium xylanilyticum	species	10	12	23	13	20	37	32	14	3	15
2617606	unclassified Castellaniella	no rank	11	13	111	21	37	77	50	66	7	30
2899147	Siccirubricoccus soli	species	6	1	4	0	5	6	30	1	0	17
1886788	Sphingopyxis solisilvae	species	5	14	4	24	13	40	16	49	0	14
3139826	Bacteroides sp. GD17	species	5	3	33	13	11	13	12	18	3	32
1325935	Nocardioides massiliensis	species	5	3	5	3	14	14	20	6	3	14
3450708	Pseudochrobactrum sp. HB0163	species	7	17	8	8	49	24	7	21	4	58
171121	Sulfurihydrogenibium subterraneum	species	2	2	1	0	2	1	10	3	0	2
83889	unclassified Marinobacter	no rank	10	41	46	23	60	46	88	39	2	106
2293004	Clostridium sp. AF22-10	species	16	9	18	52	24	45	36	23	8	15
2817751	Phycicoccus sp. 3266	species	11	18	0	7	33	14	20	39	3	13
589161	Gordonia spumicola	species	1	7	1	4	1	17	10	19	0	7
2689101	Polynucleobacter sp. 86C-FISCH	species	1	0	1	0	0	0	10	3	0	7
77585	Craurococcus roseus	species	13	7	8	11	10	47	532	170	21	39
1266909	Thioalkalivibrio sp. ALE19	species	1	0	2	1	2	0	7	5	0	1
2601095	Acinetobacter sp. YH12108	species	1	83	43	26	22	13	21	38	16	39
1455061	Candidatus Magnetobacterium casense	species	24	14	32	31	44	127	1242	41	28	147
72	Simonsiella muelleri	species	14	28	20	35	55	201	7	14	3	51
3121275	Thiobacter aerophilum	species	15	7	27	10	54	28	33	23	7	83
225004	Treponema berlinense	species	4	7	23	1	11	80	12	13	15	8
1274358	Oceanobacillus luteolus	species	4	3	0	1	7	3	6	1	0	3
1285191	Desulfolucanica intricata	species	4	3	16	8	5	14	79	3	4	11
