taxonomy_id	name	rank	CAN.22a_ERR1713340_db6.diamond	CAN.22_ERR1713339_db6.diamond	AUS.18a_ERR1713333_db6.diamond	AUS.18_ERR1713332_db6.diamond	AUT.70_ERR1713334_db6.diamond	BWA.19_ERR1713338_db6.diamond	BRA.53_ERR1713336_db6.diamond	BGR.66_ERR1713335_db6.diamond	BRA.53a_ERR1713337_db6.diamond	ALB.17_ERR1713331_db6.diamond
3416659	Gordonia sp. DT218	species	1	0	0	0	0	0	1	0	4	0
1637844	Burkholderia sp. RF2-non_BP3	species	1	0	1	0	1	0	0	1	1	6
511745	Methylacidiphilum (ex Ratnadevi et al. 2023)	genus	1	3	1	1	2	19	0	3	61	11
391738	Novilysobacter defluvii	species	3	1	4	11	15	3	10	19	27	10
1965277	Zoogloea sp. LCSB751	species	1	6	5	23	33	36	22	72	185	97
645578	Methylovulum miyakonense	species	2	0	2	5	14	47	6	12	97	29
1755814	Marinitoga sp. 38H-ov	species	5	5	0	0	1	0	2	0	10	2
1930058	Demequina sediminis	species	3	28	2	10	86	13	3	7	16	73
1523247	Geodermatophilus dictyosporus	species	1	1	0	0	1	1	0	1	12	0
3077327	Pseudomonas sp. ESBL9	species	1	0	0	2	2	0	1	0	0	5
2820405	Rhabdothermincola sp.	species	2	1	5	5	10	445	3	6	35	11
2597701	Comamonas flocculans	species	2	6	14	60	58	45	105	146	85	88
453356	uncultured Pontibacter sp.	species	2	1	2	5	2	12	3	5	39	6
2066474	Endozoicomonadaceae	family	3	0	5	4	13	18	2	8	49	18
459	Legionella sp.	species	8	18	36	44	107	358	37	62	923	192
1739251	Fusobacterium sp. HMSC073F01	species	1	1	1	2	3	0	0	7	1	25
1579979	Wenzhouxiangella marina	species	4	1	0	1	9	25	1	17	31	7
582850	Sporosarcina luteola	species	1	0	0	0	0	1	1	1	9	3
1114924	Albimonas pacifica	species	2	0	0	1	9	6	5	4	12	8
3079302	Agathobaculum sp. NTUH-O15-33	species	1	1	9	1	4	24	3	3	31	9
1052259	Klenkia terrae	species	1	0	0	0	7	5	0	5	4	0
2663242	Lelliottia sp. RWM.1	species	2	0	7	0	0	3	3	1	1	6
867595	Porphyromonas pogonae	species	2	8	12	35	16	3	31	46	196	18
931531	Tunicatimonas pelagia	species	2	3	3	3	4	10	1	8	39	6
2512149	Rhizobium sp. BK376	species	1	0	0	0	2	2	2	0	5	0
1945863	Algoriphagus sp. A40	species	2	2	1	30	14	6	1	8	31	11
510515	Comamonas guangdongensis	species	7	7	30	123	88	19	151	148	29	140
3373071	Acinetobacter sp. ULE_I064	species	11	19	35	244	268	12	95	389	16	1761
2605789	Pyramidobacter porci	species	1	2	3	0	3	10	0	3	16	6
368405	Paraglaciecola chathamensis	species	1	0	1	1	2	6	1	2	16	3
433663	Nocardioides islandensis	species	1	0	0	1	3	22	2	0	20	4
3058402	Terrisporobacter vanillatitrophus	species	5	1	3	1	15	5	9	7	37	30
685706	Yersinia nurmii	species	1	0	0	0	1	0	0	0	2	0
3025315	Erythrobacter sp. BLCC-B19	species	2	2	2	25	38	49	56	33	118	61
2907937	Halpernia	genus	6	95	7	60	60	3	22	105	11	87
2057743	Actinomyces wuliandei	species	1	0	0	1	10	1	9	0	2	1
420345	Lactonifactor	genus	8	4	15	7	57	19	23	18	87	28
2913024	Mucisphaera sp.	species	5	2	1	1	8	46	0	6	38	14
1781211	Sulfuriferula thiophila	species	1	6	0	5	4	2	4	8	17	8
430797	Rubritalea spongiae	species	3	0	0	2	3	10	3	0	53	2
2730359	Methylacidimicrobium sp. AP8	species	1	1	0	1	1	7	0	1	34	5
416955	Parapedobacter soli	species	1	1	0	3	1	2	1	10	33	9
1187852	Methylobacterium tarhaniae	species	2	0	1	4	6	7	1	2	7	3
2338327	Tsuneonella amylolytica	species	1	3	0	1	2	6	3	8	39	7
1609559	Pyrococcus kukulkanii	species	2	0	2	0	0	7	0	0	8	0
29533	Flavobacterium pectinovorum	species	6	6	1	29	46	8	17	119	38	41
106651	Acinetobacter genomosp. 15BJ	species	2	3	2	12	28	7	17	30	2	62
425498	Algibacter mikhailovii	species	3	0	0	1	4	1	1	6	8	1
2172047	Sphingosinicella terrae	species	1	3	1	5	10	11	1	6	27	24
1776742	Acinetobacter vivianii	species	2	5	9	25	36	2	27	54	8	213
2795106	Bosea sp. ASV33	species	1	3	2	11	25	11	23	8	9	12
2622702	unclassified Legionella	no rank	4	1	2	9	4	2	4	3	10	1
2606906	Calorimonas adulescens	species	2	1	5	6	8	22	8	6	105	12
3364193	Microbacterium sp. NPDC087592	species	1	0	0	1	2	1	0	1	0	2
181073	Carnobacterium pleistocenium	species	3	1	0	1	20	1	1	0	2	6
2994663	Deinococcus sp. SL84	species	1	0	2	4	1	0	5	1	1	2
2779357	Thermophilibacter gallinarum	species	3	0	0	1	7	7	7	0	7	3
1547	Thomasclavelia ramosa	species	8	29	82	34	227	64	95	29	89	113
979627	Lachnoanaerobaculum orale	species	3	0	2	0	3	3	1	1	2	5
90241	Lwoffella lincolnii	species	6	10	111	160	51	143	825	102	40	79
2632826	unclassified Prosthecochloris	no rank	2	2	2	4	1	7	0	3	42	3
245188	Yoonia vestfoldensis	species	1	0	0	0	4	6	1	2	2	23
504901	Allochromatium humboldtianum	species	6	4	12	14	26	222	17	36	350	26
384636	Lacrimispora xylanisolvens	species	3	0	4	2	8	15	8	7	29	8
665903	uncultured Slackia sp.	species	2	2	6	7	37	65	18	8	34	51
1812826	Populibacterium corticicola	species	1	4	1	4	28	5	13	12	6	26
1961794	Rubrivirga sp. SAORIC476	species	1	0	0	3	2	14	1	4	29	0
281738	Psychrobacter nivimaris	species	3	2	19	121	7	3	84	20	3	39
2482727	Mucilaginibacter terrenus	species	1	0	0	2	0	0	1	2	6	1
1302730	Gracilimonas mengyeensis	species	3	1	0	9	2	25	3	0	81	9
3040348	Aequorivita marisscotiae	species	3	0	0	0	0	0	0	0	1	1
700500	Catenisphaera adipataccumulans	species	1	2	7	4	9	18	9	9	36	28
1344948	Sphingomonas aerophila	species	1	0	0	2	2	1	14	8	5	0
1609233	Acidithrix	genus	1	2	1	6	11	32	15	5	69	5
66849	Desulfonatronum lacustre	species	8	4	2	6	4	65	13	15	141	17
2758569	Rugamonas brunnea	species	1	0	0	1	2	3	1	1	6	4
40001	Cellulomonas sp.	species	3	4	1	5	18	18	8	8	23	55
1198649	Legionella sp. W05-934-2	species	2	1	0	1	1	7	0	5	11	1
3420549	Bariatricus sp. SGI.154	species	3	0	9	4	7	14	7	3	29	20
2712863	Thioalkalivibrio sp. XN8	species	2	0	0	0	1	53	4	2	62	2
171436	Tistrella	genus	1	2	5	11	25	44	6	26	50	15
3029088	Dethiosulfovibrionaceae	family	4	3	2	6	25	44	10	9	114	16
3160127	Salmonella sp. s51933	species	1	0	0	1	2	3	4	6	54	12
1136941	Gordonia phthalatica	species	2	3	16	20	11	253	26	6	28	13
414371	Aureimonas	genus	2	11	17	13	76	278	34	50	285	98
1506994	Butyrivibrio sp. AE3004	species	1	1	4	2	3	10	8	1	22	12
363848	Dyella ginsengisoli	species	3	3	1	6	4	9	8	11	49	3
2740404	Candidatus Sulfurimonas baltica	species	2	3	1	3	34	7	4	97	290	58
1419482	Chitinophaga jiangningensis	species	3	0	0	3	7	2	1	1	11	5
3114879	Clostridium sediminicola	species	6	7	20	15	19	31	29	34	259	39
2898793	Frateuria edaphi	species	1	0	0	1	2	1	1	2	1	3
632	Yersinia pestis	species	4	7	11	8	14	13	13	26	11	36
3364112	Kribbella sp. NPDC049174	species	1	0	0	0	0	1	1	0	2	0
649831	Actinoplanes sp. N902-109	species	1	0	0	0	1	6	0	14	2	0
2620896	unclassified Anaeromyxobacter	no rank	3	0	0	4	0	10	7	2	46	5
1961413	Desulfobacter sp. UBA2225	species	2	12	0	4	2	54	4	2	172	10
2804626	Massilia sp. PWRC2	species	1	1	0	4	14	6	6	40	16	19
446683	Niabella soli	species	1	1	2	71	8	4	11	19	37	5
57704	Tsukamurella tyrosinosolvens	species	2	1	6	8	13	24	8	9	21	15
1970234	Tsukamurella ocularis	species	1	0	4	10	7	3	4	3	2	6
2981786	Coprococcus aceti	species	1	3	2	2	17	7	9	3	6	18
2267231	Marinobacter sp. F3R11	species	1	0	2	0	0	1	9	3	2	0
1499	Ruminiclostridium josui	species	6	1	3	4	11	25	3	7	134	22
1113665	Pseudomonas sp. NBRC 100443	species	2	7	8	8	7	0	2	10	2	27
2903580	Kribbella sp. NBC_01505	species	1	0	1	0	3	1	0	0	2	1
3239300	Falsiroseomonas sp. E2-1-a20	species	1	2	0	1	6	9	1	37	11	6
2626865	unclassified Achromobacter	no rank	9	9	48	50	164	294	111	53	53	56
2596745	Limnospira	genus	2	1	0	6	6	16	6	4	43	4
2993436	Sphingobium sp. DEHP117	species	2	1	2	42	34	7	8	9	38	7
1230530	Ichthyenterobacterium magnum	species	1	3	2	2	9	0	1	4	4	6
3035288	Acinetobacter sp. ANC 7201	species	2	4	2	15	613	8	5	41	1	86
3119568	Bremerella sp. TYQ1	species	1	2	1	1	2	33	4	0	24	3
31993	Methylocystaceae	family	2	0	4	4	6	49	18	7	142	32
3100335	Thermovenabulum sp.	species	5	3	3	3	9	15	4	3	66	15
2740584	Rheinheimera lutimaris	species	1	0	0	0	0	1	1	0	2	3
551991	Arachidicoccus rhizosphaerae	species	2	3	2	13	14	11	10	20	45	26
2502791	Salicibibacter halophilus	species	1	0	0	0	0	0	0	0	2	1
2780027	Falsigemmobacter	genus	1	1	1	3	4	5	6	1	15	9
3393320	Arvimicrobium flavum	species	9	8	13	25	80	125	37	37	28	26
2626258	unclassified Lutibacter	no rank	2	23	0	0	2	3	2	8	37	8
404770	Marinobacterium litorale	species	5	7	14	8	26	246	20	55	59	111
2292206	Clostridium sp. AF27-2AA	species	2	1	2	3	67	65	43	26	20	82
1133106	Plasticicumulans lactativorans	species	2	1	5	14	10	49	18	12	178	11
1985874	Acinetobacter sp. ACNIH3	species	4	4	3	104	72	10	31	113	3	314
2717341	Rhabdaerophilum sp.	species	4	2	1	19	45	15	38	8	155	7
2989730	Novosphingobium sp. KCTC 2891	species	1	5	2	7	7	6	1	4	18	8
219687	Gemmatimonadaceae	family	11	5	16	144	114	115	66	76	1018	147
2793270	Caenimonas aquaedulcis	species	5	1	0	15	17	12	7	43	33	34
2601152	Acinetobacter sp. YH12218	species	11	2	2	59	101	4	27	60	2	267
412438	Chryseobacterium daeguense	species	3	3	9	25	11	58	52	67	37	1119
2859768	Echinicola marina	species	1	1	0	5	0	0	3	0	11	1
935	Thiomicrospira sp.	species	1	0	0	1	4	12	2	3	42	34
2116499	Chryseobacterium aurantiacum	species	2	0	1	2	3	0	2	2	0	4
1858609	Acidovorax sp. T1	species	3	5	4	35	53	12	47	142	9	91
439228	Rhizorhabdus histidinilytica	species	1	0	2	7	13	19	6	15	82	22
1869338	Dyella sp.	species	4	17	10	57	35	87	44	70	182	65
339861	Clostridium aciditolerans	species	2	3	3	1	5	19	1	8	31	17
2161748	Pseudomonas mangrovi	species	1	65	4	10	28	37	13	21	26	67
2872636	Nitratidesulfovibrio sp. SRB-5	species	1	3	4	4	10	87	3	5	124	8
2219058	Facilibium subflavum	species	1	1	1	4	2	2	0	2	20	0
3342309	Rhizobacter sp. LjRoot28	species	1	1	1	3	15	7	4	18	12	31
343	Xanthomonas translucens	species	1	13	1	13	35	35	16	18	22	38
1661150	Alicyclobacillus fodiniaquatilis	species	2	0	0	0	5	6	4	1	22	1
486407	Paenochrobactrum glaciei	species	1	0	1	0	4	6	1	1	1	3
2901869	Luteimonas fraxinea	species	1	4	4	16	14	27	5	16	32	21
89583	Gluconacetobacter	genus	2	4	5	8	13	8	4	17	29	15
2070227	Dehalobacter sp. 14DCB1	species	4	3	20	8	3	39	3	7	27	29
3133171	Pseudoflavonifractor intestinihominis	species	2	0	4	2	16	12	4	2	20	13
1100891	Paenalcaligenes	genus	9	21	119	40	331	518	164	124	66	261
271091	Psychrilyobacter atlanticus	species	4	10	30	10	12	24	6	3	12	29
3019556	Erythrobacter oryzae	species	2	0	0	1	2	4	23	8	17	12
621	Shigella boydii	species	3	1	11	10	53	35	33	31	44	44
3049774	Devosia rhizosphaerae	species	2	1	0	0	2	4	1	4	2	1
2683261	Runella sp. CRIBMP	species	2	1	1	4	1	12	0	7	22	7
1761882	Pedobacter sp. ok626	species	1	3	0	7	7	8	4	4	16	6
198481	Psychrobacter luti	species	1	7	4	112	7	11	3	16	3	32
2298	Desulfocicer vacuolatum	species	6	8	5	6	3	42	5	3	162	6
2041044	Eubacterium maltosivorans	species	2	3	2	5	28	27	10	3	21	26
2653166	Pseudomonas sp. 8Z	species	1	2	0	1	2	1	0	5	3	7
3434463	Acinetobacter sp. LH3_13	species	5	5	14	100	94	47	114	91	6	554
2909673	Qipengyuania spongiae	species	1	2	0	1	1	5	1	4	10	7
29548	Rhodothermus	genus	5	1	0	2	4	27	8	8	91	4
1569284	Bdellovibrio sp. ArHS	species	4	2	3	12	41	31	16	47	100	37
2831148	Paraneptunicella aestuarii	species	3	1	4	26	11	5	71	26	22	102
1085	Rhodospirillum rubrum	species	3	0	2	3	4	28	2	14	26	11
1924067	Lascolabacillus	genus	5	5	20	16	14	27	11	54	195	23
61648	Kluyvera intermedia	species	2	28	65	14	69	9	11	68	14	115
373040	Massilia aurea	species	1	1	1	5	7	3	4	22	66	18
1849719	Saccharicrinis aurantiacus	species	6	4	3	4	9	12	8	16	241	26
1736417	Yonghaparkia sp. Soil809	species	1	0	0	0	0	0	0	0	0	0
1847725	Lawsonella	genus	6	10	5	10	29	36	39	18	18	130
884107	Schleiferia thermophila	species	7	3	3	42	26	18	47	48	190	23
1968823	Henriciella sp.	species	2	0	0	8	4	13	0	2	17	8
3127648	Arenicella sp. 4NH20-0111	species	4	1	2	1	3	12	8	3	16	3
2841032	Apilactobacillus xinyiensis	species	1	0	0	0	4	0	0	2	6	1
658446	Paracoccus fistulariae	species	2	4	3	11	39	7	5	0	7	58
2811230	Bowmanella yangjiangensis	species	2	0	0	1	5	30	5	2	9	10
1643323	Cognatilysobacter lacus	species	2	4	1	6	3	9	4	14	15	5
367743	Ureibacillus thermophilus	species	2	0	1	0	6	9	3	0	13	14
2559925	Enterococcus dongliensis	species	5	11	1	2	27	9	6	4	10	27
2560053	Paracoccus liaowanqingii	species	4	2	1	2	49	10	7	46	12	176
2654249	Mesorhizobium sp. NBSH29	species	2	2	3	0	1	4	0	8	6	3
54913	Brevibacillus formosus	species	1	0	0	1	1	2	0	1	4	1
1619232	Bradyrhizobium sp. LTSP885	species	1	0	0	2	5	11	0	9	4	12
992288	Rossellomorea pakistanensis	species	1	0	0	0	2	2	0	0	0	0
80883	Giesbergeria sinuosa	species	13	11	13	101	107	51	117	442	139	255
3364438	Pseudomonas sp. NPDC087346	species	1	0	0	3	8	1	0	0	8	14
2824122	Serratia silvae	species	2	0	0	3	1	1	0	0	2	8
475088	Methanosphaerula palustris	species	2	1	0	5	2	38	3	5	70	18
1605994	Paenibacillus sp. NAIST15-1	species	1	0	0	0	8	3	2	2	3	1
1028416	Psychrobacter sp. DAB_AL43B	species	1	2	0	391	4	4	25	15	3	15
2665486	Pseudomonas sp. PA-6-4F	species	3	0	0	2	5	1	0	1	0	35
53442	Eubacterium callanderi	species	7	3	20	12	80	39	45	19	88	54
2853534	Pseudomonas sp. PD9R	species	1	1	0	2	6	0	1	0	1	23
456876	Streptococcus plurextorum	species	1	0	25	3	2	1	29	1	2	1
2628876	unclassified Cloacibacillus	no rank	1	0	0	0	0	3	0	0	0	0
2528208	Lewinella sp. W8	species	2	2	4	6	17	31	12	8	24	14
291179	Subsaximicrobium wynnwilliamsii	species	3	3	3	27	11	7	2	13	8	2
2815318	unclassified Pelomicrobium	no rank	1	2	0	2	8	49	7	10	77	13
2293109	Faecalibacterium sp. OF04-11AC	species	3	7	17	4	477	23	32	36	31	64
3144168	Rathayibacter soli	species	3	1	1	8	3	6	2	3	5	5
485602	Actinophytocola xinjiangensis	species	1	0	0	0	0	9	2	0	6	0
299567	Adhaeribacter aquaticus	species	3	3	1	1	6	7	3	8	44	22
3423952	Puia sp. P3	species	2	0	1	14	10	12	4	9	45	12
99598	Calothrix sp. PCC 7507	species	1	0	0	0	0	2	0	2	9	1
83655	Leclercia adecarboxylata	species	4	5	32	45	96	131	40	65	122	214
1680160	Bradyrhizobium sp. NAS96.2	species	1	0	0	0	2	1	0	0	4	3
57040	Malonomonas rubra	species	4	2	4	5	3	56	5	12	221	13
228604	Segatella salivae	species	9	4	44	13	663	36	20	58	59	59
2015557	Flavobacterium sp. BFFFF1	species	1	2	0	3	5	5	3	23	4	8
2607908	Pseudomonas kitaguniensis	species	3	0	0	6	10	0	2	0	2	64
1158993	Halomonas salinarum	species	1	0	0	0	1	1	0	0	0	12
3444992	Bacillus cereus group sp. BceL293	species	1	0	0	0	1	0	0	0	0	0
180195	Herbaspirillum autotrophicum	species	1	15	1	4	15	4	2	22	15	40
1813677	Rhodococcus sp. EPR-157	species	1	0	0	0	0	0	0	30	1	0
3420568	Sporofaciens sp. SGI.106	species	3	4	5	3	23	20	12	9	42	12
671214	Oribacterium sp. oral taxon 102	species	2	0	8	2	8	20	15	5	20	20
1714344	Curvibacter sp. PAE-UM	species	1	4	3	11	11	36	35	36	27	28
2293144	Roseburia sp. TF10-5	species	3	4	3	4	67	21	10	7	10	40
2991499	Algoriphagus halophytocola	species	1	2	1	4	1	12	2	2	7	0
84159	Paramagnetospirillum magneticum	species	2	1	1	1	2	14	9	5	63	3
2698687	Tepidiphilus baoligensis	species	1	2	5	2	20	12	2	5	6	5
3048010	Xanthocytophaga agilis	species	2	1	2	3	3	15	1	4	31	3
2489002	Paracoccus nototheniae	species	1	0	0	0	5	8	1	10	4	31
3041496	Comamonas halotolerans	species	1	2	8	31	19	10	61	53	34	49
2086575	Parabacteroides pacaensis	species	2	9	6	14	18	10	9	34	202	32
2925843	Lysobacter sp. S4-A87	species	1	5	0	3	19	7	4	16	6	13
1119528	Methyloversatilis discipulorum	species	6	12	16	60	62	85	59	125	154	103
1708178	Polaribacter sp. BAL334	species	4	4	2	40	43	5	2	62	23	37
3084053	Nitratidesulfovibrio sp. 1201_IL3209	species	4	5	18	15	2	255	28	5	108	11
278067	uncultured Sneathia sp.	species	3	4	12	3	53	4	16	11	53	47
2683713	Erysipelothrix anatis	species	7	7	6	9	115	4	4	12	28	22
3064889	Halobacillus rhizosphaerae	species	1	10	1	3	106	22	5	10	30	31
2049035	Mogibacterium sp.	species	3	6	12	10	67	459	96	31	170	262
1848648	Comamonas sp. MYb21	species	2	5	2	24	25	24	27	19	10	58
2714594	Bremerella	genus	2	0	2	2	5	77	1	2	45	11
2876559	Pedobacter sp. Leaf250	species	2	0	0	1	1	1	3	1	5	1
2981789	Dorea amylophila	species	2	0	11	1	27	14	29	10	10	36
1437817	Methylopila sp. Yamaguchi	species	2	0	0	0	0	1	0	0	2	0
2202339	Chitinophaga varians	species	2	0	0	0	2	4	1	2	22	4
364316	Verminephrobacter	genus	2	0	2	9	8	7	6	30	0	10
1872440	Fodinibius sp.	species	5	0	1	4	5	21	2	7	129	11
2079015	Proteiniborus sp.	species	4	7	9	10	24	12	17	36	338	41
1920168	Dyella solisilvae	species	3	10	2	8	21	25	8	16	13	24
118173	Pseudanabaena sp. PCC 6802	species	1	0	1	3	4	20	0	4	35	9
1972431	Phytobacter ursingii	species	1	0	18	3	1	7	16	6	13	2
2780922	Solibaculum mannosilyticum	species	2	7	19	11	125	29	32	47	106	80
1534743	Vibrio hyugaensis	species	2	0	0	1	0	0	0	0	0	0
706183	Flavobacterium cheonanense	species	5	5	0	44	43	9	9	139	31	63
12960	Azoarcus	genus	2	1	2	7	10	25	6	8	48	13
2815774	Hornefia	genus	2	5	26	3	23	32	10	7	68	22
2011014	Bacillus sp. FJAT-45350	species	2	1	4	0	15	3	1	2	10	32
1495314	Methanoculleus sp. MH98A	species	1	0	1	0	0	0	0	0	5	3
121608	Paenibacillus koleovorans	species	3	1	6	0	6	19	4	7	87	15
2794347	Salegentibacter maritimus	species	1	1	1	4	4	3	0	16	10	0
1813611	Chryseobacterium cucumeris	species	3	4	7	54	43	10	34	90	71	188
3070997	Anaerocolumna sp. MB42-C2	species	2	1	11	7	17	27	13	19	137	28
174587	Carnobacterium viridans	species	5	24	2	3	112	2	5	20	1	80
2036015	Rubrimonas sp.	species	1	0	0	0	4	6	3	5	9	4
2643636	unclassified Catenibacterium	no rank	6	2	16	7	38	18	62	8	23	57
2681497	Pseudomonas sp. AU8050	species	3	0	0	4	13	1	0	1	0	35
1410610	Butyrivibrio sp. NC2002	species	6	3	11	5	5	29	11	6	28	32
1548601	Bacillus sp. B15-48	species	2	1	0	2	3	1	5	5	17	13
929509	Solitalea	genus	3	0	3	12	16	35	9	13	227	22
2562524	Bifidobacterium vespertilionis	species	1	0	1	0	3	1	2	0	4	10
576	Klebsiella sp.	species	3	8	18	15	36	78	23	15	25	36
418719	Marinobacter salsuginis	species	2	0	0	0	1	2	0	1	4	1
2267	Thermoproteaceae	family	1	0	2	0	2	5	0	4	54	3
3016522	Mycobacterium sp. RTGN5	species	2	0	1	2	1	4	0	1	5	1
3394234	Bdellovibrio sp. HCB-162	species	2	1	2	5	7	3	8	7	23	8
2316528	Lichenibacterium minor	species	2	0	0	3	0	5	0	0	10	0
2822465	Butyribacter sp.	species	2	2	10	3	97	15	29	17	28	123
2282697	Thalassorhabdus alkalitolerans	species	1	0	0	2	0	0	0	0	5	0
2760713	Lacibacter sediminis	species	2	0	0	3	6	7	3	8	36	5
2320868	Clostridium manihotivorum	species	1	0	3	0	6	3	0	3	46	5
3420582	Candidatus Pseudoscillospira sp. SGI.172	species	2	4	7	8	40	33	19	23	97	45
871324	Bacteroides stercorirosoris	species	1	0	1	4	8	3	4	15	89	19
1965551	Faecalibacterium sp. An122	species	2	2	4	0	42	6	7	2	8	11
12914	Acidianus	genus	2	0	0	0	0	2	0	0	12	2
2795799	unclassified Aeoliella	no rank	1	0	1	0	2	12	0	0	6	2
47877	Pseudomonas amygdali	species	6	2	3	13	38	15	5	12	19	79
2689987	Stagnimonas aquatica	species	2	2	4	4	12	28	5	21	60	73
1732014	Methylocystis sp. WRRC1	species	1	0	0	4	1	16	2	4	17	76
3040598	Pseudomonas paraveronii	species	2	0	0	0	10	0	0	1	0	27
2502187	Hydrogenophaga sp. 2FB	species	6	12	15	81	85	30	132	161	42	171
3037556	Rhizobium sp. YJ-22	species	7	25	95	106	52	92	302	83	50	30
3068632	Bosea beijingensis	species	3	1	1	11	45	15	18	8	6	13
379684	Allorhizobium pseudoryzae	species	2	5	1	3	13	55	11	10	20	19
1829937	Longimonas	genus	1	0	0	0	0	4	3	1	8	3
1736908	Fodinibius halophilus	species	9	2	1	0	2	2	1	3	25	15
1619309	Paenibacillus herberti	species	2	0	0	1	1	2	1	1	10	1
1812858	Anaerosacchariphilus polymeriproducens	species	3	11	24	11	25	31	16	36	134	71
2735675	Microbulbifer hainanensis	species	1	0	1	0	2	3	1	1	6	6
1490041	Sphingorhabdus arenilitoris	species	1	2	2	7	8	0	3	14	29	17
45248	Leucothrix mucor	species	1	0	0	8	3	8	1	5	25	6
3240912	Xanthomonas sp. NCPPB 2632	species	2	0	0	2	1	0	2	7	0	0
3233381	Ruminococcus sp. JL13D9	species	1	1	14	4	12	4	12	17	21	22
3137766	Vreelandella	genus	2	2	6	20	11	53	48	22	38	39
1028414	Psychrobacter sp. DAB_AL32B	species	1	8	2	185	4	11	1	17	6	33
1836499	Algoriphagus iocasae	species	2	0	1	1	8	8	2	10	12	9
3443732	Variovorax sp. RB3P1	species	6	13	0	15	63	4	11	50	4	60
2502843	Erythrobacter sp. HKB08	species	1	0	0	0	4	0	0	0	3	0
3034017	Sphingomonas sp. AOB5	species	2	1	1	10	5	2	3	11	17	6
3076558	Paraflavitalea speifideaquila	species	3	0	3	15	12	12	4	9	52	10
1381123	Aliihoeflea sp. 2WW	species	1	0	0	2	0	3	1	0	5	2
3133164	Hominiventricola aquisgranensis	species	5	10	11	12	453	72	76	107	187	276
33889	Brevibacterium casei	species	5	4	5	8	34	43	11	14	67	42
1276936	Staphylococcus petrasii	species	1	0	0	0	0	0	0	0	0	0
699281	Caldicoprobacter algeriensis	species	2	3	2	1	13	18	2	9	74	25
2896528	Legionella maioricensis	species	3	0	1	0	7	6	0	3	13	3
2847045	Geoalkalibacter halelectricus	species	5	4	6	8	6	94	3	10	569	12
2302931	Dysgonomonas sp. 520	species	1	14	13	30	29	20	23	49	571	61
1767027	Flavobacterium suaedae	species	1	0	1	25	22	10	17	22	18	24
2027917	Sulfuricurvum sp. PD_MW2	species	2	1	2	1	2	9	2	9	1539	7
1717	Corynebacterium diphtheriae	species	2	0	11	16	26	7	41	13	12	140
1486257	Maricaulis sp.	species	3	2	3	6	7	41	2	7	59	10
2507060	Macrococcus sp. DPC7161	species	1	0	0	0	0	0	1	0	5	1
3103144	Faecalibacter sp. LW9	species	2	1	5	31	28	6	38	30	15	21
2541721	Dyadobacter psychrotolerans	species	3	3	1	7	12	25	7	24	81	16
2823237	Alteribacter	genus	1	0	0	0	3	3	0	2	7	3
1862386	Sandaracinomonas limnophila	species	1	1	0	2	4	3	3	8	25	10
2478471	Candidatus Methanodesulfokora washburnensis	species	4	1	3	1	7	10	1	3	52	4
1915477	Methanobrevibacter sp. UBA313	species	1	0	0	1	2	5	11	2	4	2
1120986	Acetomicrobium thermoterrenum	species	1	0	0	0	0	6	1	0	2	1
102134	Desulfoscipio gibsoniae	species	4	7	15	7	8	37	9	18	140	17
1495853	Paenibacillus sp. VT-400	species	1	0	0	0	1	1	2	0	2	2
1539	Clostridium malenominatum	species	1	2	2	2	7	8	5	5	45	3
3232138	Maioricimonas sp. JC845	species	6	0	1	4	7	107	3	4	67	10
366616	Haematobacter missouriensis	species	2	1	4	14	31	39	18	4	21	44
1483600	Methanosarcina sp. 2.H.A.1B.4	species	1	0	0	1	0	6	0	0	6	0
92942	Nostoc linckia	species	3	0	0	1	6	5	2	11	19	8
1353530	Bacteriovorax sp. DB6_IX	species	2	2	0	3	4	8	2	13	208	27
2419	Thermotogales	order	5	4	1	0	5	10	6	2	57	4
1298608	Psychrobacter sp. JCM 18900	species	2	3	0	29	2	1	4	2	2	2
2527877	Methanocorpusculum sp. GPch4	species	2	3	2	6	18	14	4	5	75	18
1483601	Methanosarcina sp. 1.H.A.2.2	species	2	1	0	0	0	1	2	1	11	2
2653218	Bacillus sp. B2-WWTP-C-10-Post-4	species	1	0	0	0	1	4	0	0	1	2
58180	Oleidesulfovibrio alaskensis	species	4	7	15	11	12	220	21	10	136	14
112040	Zobellia	genus	2	2	1	2	3	4	1	11	26	12
2003188	Parolsenella catena	species	4	2	11	5	57	46	30	12	33	174
56779	Halanaerobium kushneri	species	1	0	0	1	0	1	0	2	6	1
669357	Geminocystis	genus	1	0	0	0	5	3	0	2	25	8
2865987	Flavimaribacter sediminis	species	3	0	0	0	2	12	2	0	19	2
2746225	Flavobacterium sp. K5-23	species	6	7	1	17	82	1	9	187	15	68
452084	Chryseobacterium aquaticum	species	4	4	18	136	71	16	49	116	76	179
3455608	Lysobacter sp. CA199	species	2	3	2	10	32	17	6	12	22	42
1869230	Chryseobacterium sp. CBo1	species	1	0	0	16	14	1	7	6	4	25
2943497	Acinetobacter tibetensis	species	1	1	7	33	40	11	41	86	54	180
2915813	Pseudomonas violetae	species	2	0	1	0	7	1	4	4	1	18
2975157	Marinilongibacter aquaticus	species	1	1	0	0	6	5	0	5	42	8
3031712	Polyangiales	order	8	2	4	44	149	97	41	88	696	67
2815577	Alkalibacter rhizosphaerae	species	5	6	3	3	15	33	6	11	231	22
