taxonomy_id	name	rank	AUS.18a_ERR1713333_db1.kraken2.kraken2.report	AUS.18_ERR1713332_db1.kraken2.kraken2.report	AUT.70_ERR1713334_db1.kraken2.kraken2.report	BWA.19_ERR1713338_db1.kraken2.kraken2.report	BRA.53_ERR1713336_db1.kraken2.kraken2.report	BRA.53a_ERR1713337_db1.kraken2.kraken2.report	BGR.66_ERR1713335_db1.kraken2.kraken2.report	ALB.17_ERR1713331_db1.kraken2.kraken2.report	CAN.22_ERR1713339_db1.kraken2.kraken2.report	CAN.22a_ERR1713340_db1.kraken2.kraken2.report	CAN.22b_ERR1713341_db1.kraken2.kraken2.report	COL.2_ERR1713346_db1.kraken2.kraken2.report	CIV.13_ERR1713345_db1.kraken2.kraken2.report	DEU.27_ERR1713348_db1.kraken2.kraken2.report	CAN.22c_ERR1713342_db1.kraken2.kraken2.report	CZE.23_ERR1713347_db1.kraken2.kraken2.report	CHN.64_ERR1713344_db1.kraken2.kraken2.report	DNK.71_RL_ERR1713351_db1.kraken2.kraken2.report	DNK.71_RA_ERR1713349_db1.kraken2.kraken2.report	DNK.71_RD_ERR1713350_db1.kraken2.kraken2.report	ESP.75_ERR1713354_db1.kraken2.kraken2.report	ETH.24_ERR1713355_db1.kraken2.kraken2.report	ECU.14a_ERR1713353_db1.kraken2.kraken2.report	FIN.25_ERR1713356_db1.kraken2.kraken2.report	IND.11_ERR1713362_db1.kraken2.kraken2.report	GHA.4_ERR1713358_db1.kraken2.kraken2.report	IRN.12_ERR1713364_db1.kraken2.kraken2.report	ISR.29_ERR1713366_db1.kraken2.kraken2.report	ISL.28_ERR1713365_db1.kraken2.kraken2.report	CHE.67_ERR1713343_db1.kraken2.kraken2.report	GEO.59_ERR1713357_db1.kraken2.kraken2.report	KAZ.6_ERR1713368_db1.kraken2.kraken2.report	HUN.61_ERR1713361_db1.kraken2.kraken2.report	IRL.69_ERR1713363_db1.kraken2.kraken2.report	HRV.68_ERR1713360_db1.kraken2.kraken2.report	KHM.21_ERR1713370_db1.kraken2.kraken2.report	KEN.72_ERR1713369_db1.kraken2.kraken2.report	ITA.30_ERR1713367_db1.kraken2.kraken2.report	LKA.40_ERR1713371_db1.kraken2.kraken2.report	NLD.43_ERR1713379_db1.kraken2.kraken2.report	LVA.31_ERR1713373_db1.kraken2.kraken2.report	MKD.62_ERR1713375_db1.kraken2.kraken2.report	MDA.65_ERR1713374_db1.kraken2.kraken2.report	MLT.63_ERR1713376_db1.kraken2.kraken2.report	NGA.50_ERR1713378_db1.kraken2.kraken2.report	NOR.34_ERR1713380_db1.kraken2.kraken2.report	LUX.32_ERR1713372_db1.kraken2.kraken2.report	NPL.33_ERR1713381_db1.kraken2.kraken2.report	MYS.54_ERR1713377_db1.kraken2.kraken2.report	SGP.52_ERR1713387_db1.kraken2.kraken2.report	PAK.7_ERR1713384_db1.kraken2.kraken2.report	SEN.8_ERR1713386_db1.kraken2.kraken2.report	POL.36_ERR1713383_db1.kraken2.kraken2.report	PER.35_ERR1713385_db1.kraken2.kraken2.report	SWE.41_ERR1713391_db1.kraken2.kraken2.report	SRB.37_ERR1713388_db1.kraken2.kraken2.report	SVK.9_ERR1713389_db1.kraken2.kraken2.report	TCD.1_ERR1713393_db1.kraken2.kraken2.report	SVN.38_ERR1713390_db1.kraken2.kraken2.report	USA.74a_ERR1713398_db1.kraken2.kraken2.report	TUR.46_ERR1713395_db1.kraken2.kraken2.report	SWE.41a_ERR1713392_db1.kraken2.kraken2.report	USA.74c_ERR1713400_db1.kraken2.kraken2.report	USA.74b_ERR1713399_db1.kraken2.kraken2.report	USA.74g_ERR1713404_db1.kraken2.kraken2.report	USA.74_ERR1713397_db1.kraken2.kraken2.report	USA.74i_ERR1713406_db1.kraken2.kraken2.report	USA.74e_ERR1713402_db1.kraken2.kraken2.report	USA.74f_ERR1713403_db1.kraken2.kraken2.report	USA.74d_ERR1713401_db1.kraken2.kraken2.report	XK.60_ERR1713408_db1.kraken2.kraken2.report	ZAF.39_ERR1713409_db1.kraken2.kraken2.report	ZMB.49_ERR1713410_db1.kraken2.kraken2.report	ZMB.49b_ERR1713411_db1.kraken2.kraken2.report	ECU.14_ERR1713352_db1.kraken2.kraken2.report	NZL.56_ERR1713382_db1.kraken2.kraken2.report	TZA.15_ERR1713396_db1.kraken2.kraken2.report	TGO.44_ERR1713394_db1.kraken2.kraken2.report	USA.74h_ERR1713405_db1.kraken2.kraken2.report	VNM.48_ERR1713407_db1.kraken2.kraken2.report
200644	Flavobacteriales	order	438	4272	1739	689	2787	1605	3290	1395	154	88	2126	218	4112	421	1120	4722	2076	1307	1814	2648	873	1838	1115	1833	2523	438	13846	85	4773	467	1884	17552	109	3105	1563	148	4657	6654	406	113	1161	2184	2406	3145	449	2465	1462	295	1970	2420	2899	301	772	1617	4006	2608	912	82	862	401	8989	3033	1897	299	423	1890	977	1865	198	777	1166	1198	1680	1399	16468	9493	8331	2000	2922	9482
2762318	Weeksellaceae	family	795	7559	1666	2023	6194	3261	4088	1273	184	101	3800	345	8323	517	1199	7987	3251	1721	1635	2989	1213	5339	2248	2668	4833	361	28127	101	8547	511	882	31919	165	1980	1821	269	9623	7955	827	113	1749	2099	4317	5858	663	1269	1432	215	3865	4770	5616	483	891	2386	4758	3984	1023	96	1094	430	1514	2913	3946	297	885	3360	1401	3632	390	1064	1039	2753	3226	2982	7729	6134	16677	800	3933	10105
501783	Cloacibacterium	genus	1216	17082	3039	4630	17124	11085	7045	880	457	214	10600	1031	27538	1287	1632	20013	8137	4103	3202	5333	2055	4829	6869	4867	12608	1129	94890	240	28373	1089	533	100988	441	607	2959	876	23023	25863	1551	342	4875	5255	13264	19927	983	1106	1943	412	8411	11408	16985	1327	2326	7737	12538	11752	1820	292	2061	387	288	4020	13835	612	3319	4901	4582	11476	1277	1174	1250	6492	10087	8813	10000	2152	40011	2444	9915	31914
2004710	Cloacibacterium caeni	species	237	2186	514	1084	1988	1076	1150	453	144	84	1811	188	2291	236	727	2173	859	687	899	1343	1069	1837	941	701	1389	189	7587	69	2856	264	129	9152	81	417	928	95	3041	3977	204	52	566	899	1288	2113	145	346	395	475	891	1145	1620	225	369	1155	1911	1723	311	40	859	220	466	816	2062	137	456	1986	611	1734	201	781	476	2074	1682	1210	3902	1754	4003	202	2689	3360
237258	Cloacibacterium normanense	species	98	763	110	184	701	326	451	39	15	13	412	26	842	41	121	593	370	102	110	154	148	354	186	269	611	35	2085	5	640	36	58	2838	13	58	199	20	1359	603	121	14	195	146	310	403	60	53	67	12	502	574	523	36	88	251	411	291	52	10	61	44	2	250	309	40	122	336	94	272	33	129	39	325	365	336	651	442	1905	71	369	1196
2620870	unclassified Cloacibacterium	no rank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2976818	Cloacibacterium sp. TD35	species	3	62	18	12	40	48	24	4	2	1	23	9	67	3	4	68	32	16	8	21	6	27	22	17	51	1	222	3	71	6	0	225	1	6	16	0	104	99	12	0	16	21	35	77	6	3	7	3	25	42	78	3	14	36	46	31	7	3	8	2	30	32	47	7	12	28	25	30	4	14	6	40	54	36	48	22	163	23	36	121
59734	Empedobacter	genus	246	1875	95	6	36	17	219	35	13	15	102	10	70	15	171	334	9	51	82	85	35	189	19	236	20	22	3151	66	42	30	6	1453	4	95	16	5	480	241	26	3	22	71	369	720	22	61	69	39	6	19	137	24	24	267	559	367	22	53	39	23	177	318	43	9	12	99	83	176	3	77	155	33	29	9	841	68	882	679	57	957
343874	Empedobacter falsenii	species	416	2709	63	10	63	19	202	32	7	15	124	5	72	10	195	146	15	43	45	39	22	245	23	135	20	12	4584	107	43	15	11	1904	2	54	5	5	643	316	32	1	29	31	491	594	19	34	44	34	6	16	156	17	36	358	348	244	12	96	49	27	116	217	73	9	25	104	86	313	5	105	68	40	53	11	1230	99	704	289	63	1308
1628248	Empedobacter stercoris	species	17	53	12	0	2	0	33	2	1	1	9	0	4	0	10	93	0	2	2	9	3	31	1	19	2	0	56	2	4	5	0	43	0	16	2	0	16	24	1	0	0	20	13	41	0	9	8	4	2	0	6	1	1	6	56	30	9	0	3	1	20	28	1	0	0	3	8	2	0	3	11	4	7	4	54	58	44	2	8	59
247	Empedobacter brevis	species	5	16	9	0	1	3	15	0	0	1	2	0	1	0	14	8	1	11	12	6	7	5	4	10	2	0	65	0	0	2	3	21	0	26	3	0	2	16	1	2	1	8	9	9	3	5	3	2	1	2	4	1	1	6	68	16	2	1	4	1	30	25	5	3	3	1	7	5	0	3	12	0	1	3	13	15	8	2616	5	112
2782232	Chryseobacterium group	no rank	109	1187	972	115	371	122	1390	1132	82	43	296	16	523	179	579	1270	526	940	905	1939	189	478	228	919	431	51	823	26	664	277	1111	1331	55	1837	401	52	673	878	163	26	641	850	467	228	523	1286	902	125	804	859	634	92	391	450	1484	683	696	17	713	351	1542	1849	161	92	23	630	265	132	31	373	827	262	347	195	4468	10513	632	41	731	1132
2782229	Epilithonimonas	genus	26	364	286	4	65	13	318	70	26	10	71	0	103	37	135	139	105	273	194	477	22	134	9	219	110	5	221	4	75	43	69	264	12	105	67	9	165	144	35	5	225	141	98	16	35	126	180	27	209	160	157	9	90	98	400	157	226	2	126	30	24	359	15	19	2	143	62	24	5	57	221	68	71	30	127	252	94	8	118	182
2487072	Epilithonimonas vandammei	species	249	3345	2220	37	657	84	3117	547	161	50	532	26	965	307	1292	1312	908	2528	1810	4325	272	1021	138	1899	1025	41	1920	25	741	344	424	2493	102	574	634	56	1425	1283	356	48	1932	1319	890	184	385	1166	1470	230	2011	1600	1167	99	895	876	3540	1355	1943	16	949	233	280	3233	139	131	49	1383	620	195	59	501	1919	672	694	268	998	2660	804	34	1088	1580
59732	Chryseobacterium	genus	27	293	344	23	98	72	398	950	54	23	65	9	150	61	159	486	214	315	339	636	98	95	42	343	172	40	361	12	430	70	3563	673	21	1634	205	10	166	380	48	20	161	323	255	218	144	452	492	37	110	218	164	30	148	136	529	231	235	76	247	189	2659	857	51	41	25	221	102	71	13	584	265	56	107	55	4315	3731	239	25	317	324
2593645	unclassified Chryseobacterium	no rank	0	6	0	0	4	10	7	14	13	0	7	0	0	2	2	6	5	2	5	21	2	0	3	11	1	0	3	0	22	1	1139	12	0	15	3	0	3	13	1	2	1	7	2	1	4	8	7	1	2	8	0	3	1	2	7	2	1	0	0	1	22	14	0	3	0	7	1	4	0	3	1	2	0	2	43	38	3	1	2	10
2713414	Chryseobacterium sp. POL2	species	18	72	10	15	38	30	66	15	3	1	57	3	113	7	20	96	160	7	21	30	9	43	46	47	42	32	164	0	97	7	14	255	1	10	16	6	147	83	13	2	23	34	49	46	11	14	7	57	42	51	186	27	20	73	45	43	9	19	15	5	28	36	225	4	37	62	61	463	33	24	14	39	29	43	52	128	229	660	62	399
3379128	Chryseobacterium sp. M5	species	16	175	152	8	50	7	155	110	25	16	70	10	44	25	116	53	17	102	92	160	66	13	37	39	1	1	145	4	178	40	235	247	15	749	57	3	8	348	2	6	55	129	108	192	1	269	237	0	2	7	10	24	44	94	135	115	64	3	82	36	504	108	30	22	8	103	72	30	4	75	210	52	23	5	2866	1407	3	7	246	96
2487063	Chryseobacterium sp. G0162	species	3	2	10	0	2	0	3	7	0	0	1	0	0	0	0	9	0	6	4	7	0	2	1	4	0	0	3	1	14	1	0	2	1	21	5	0	7	13	0	0	6	9	1	1	0	6	17	0	0	0	0	0	1	3	20	3	5	0	7	0	21	4	0	0	0	1	0	0	0	4	5	0	0	1	29	37	1	0	13	2
2039166	Chryseobacterium sp. 6424	species	2	10	6	8	5	1	12	14	0	1	4	0	6	2	4	40	14	6	11	17	5	7	15	3	9	11	14	0	10	4	14	26	1	27	11	0	16	14	8	0	7	7	4	1	10	5	16	4	13	12	31	2	2	7	12	13	6	0	4	2	9	6	11	0	2	1	1	3	0	4	8	16	14	6	220	35	22	1	11	32
2754694	Chryseobacterium manosquense	species	30	355	741	16	95	24	462	1803	107	44	152	16	88	206	177	1201	79	677	774	1518	148	130	29	585	34	13	430	12	421	144	254	596	52	1911	433	18	168	419	16	13	290	990	488	93	97	533	851	52	40	40	170	17	462	137	1100	462	537	1	817	102	745	597	77	47	22	257	179	65	33	179	795	92	126	50	791	1784	72	14	699	253
2929800	Chryseobacterium suipulveris	species	26	27	12	99	143	74	13	6	3	1	17	1	644	9	12	30	67	13	7	13	18	44	53	25	194	31	177	4	39	2	11	318	19	5	6	6	169	13	116	3	259	8	37	5	1991	5	21	7	408	1331	357	66	40	110	25	13	16	0	12	6	5	38	54	5	8	26	17	51	11	11	3	30	220	25	14	16	262	10	16	84
2929799	Chryseobacterium oryzae	species	5	10	6	1	3	5	24	5	0	2	6	0	8	1	27	16	9	18	9	37	5	2	1	20	23	0	6	0	16	4	2	26	0	4	5	1	19	2	8	2	16	4	7	2	1	14	9	1	7	8	5	1	16	10	35	11	5	0	11	6	6	183	0	1	0	26	1	1	0	18	22	0	10	2	4	16	10	1	9	18
253	Chryseobacterium indologenes	species	4	12	7	0	6	2	27	4	1	1	8	0	7	4	17	3	15	14	7	27	8	1	3	17	8	10	70	2	11	2	4	31	2	30	5	20	6	19	1	2	15	5	8	17	6	37	20	1	6	2	16	3	2	12	31	20	15	0	4	32	480	48	2	2	1	10	7	10	0	15	9	2	7	1	57	63	6	62	18	10
536441	Chryseobacterium taklimakanense	species	3	27	21	0	6	13	45	18	1	1	5	1	73	14	8	166	16	32	31	54	5	15	10	18	47	9	37	1	5	6	1	164	1	54	16	11	21	26	27	0	10	22	33	9	28	18	24	14	27	29	34	9	5	27	41	26	12	0	31	3	11	32	15	0	4	9	9	7	3	6	11	8	8	8	66	52	27	3	33	53
651561	Chryseobacterium arthrosphaerae	species	2	21	8	1	6	3	14	10	0	0	4	1	5	2	5	15	17	7	6	11	1	4	0	12	8	1	28	0	1	3	0	26	0	12	3	2	1	11	1	2	13	7	16	37	8	10	17	0	10	14	17	2	7	4	21	9	6	0	6	7	2	17	1	2	1	14	5	4	0	13	6	3	5	2	15	15	1	0	6	27
1124835	Chryseobacterium carnipullorum	species	1	18	6	0	6	3	12	19	1	0	3	1	4	1	0	17	9	4	5	8	3	1	0	12	3	0	37	0	2	2	28	10	0	26	4	0	2	15	0	0	0	3	2	2	1	4	11	1	4	3	4	0	0	7	5	8	3	0	4	16	35	219	1	2	1	5	5	6	1	13	3	1	1	3	190	192	7	0	9	8
2782231	Kaistella	genus	7	63	34	2	7	14	81	78	5	4	8	1	14	5	40	31	33	27	75	81	18	21	22	44	7	3	10	2	49	14	140	80	5	280	16	4	23	24	10	6	12	22	13	3	37	142	57	13	46	48	21	13	8	25	41	17	28	0	114	68	139	244	7	17	2	44	6	4	2	53	13	11	6	4	934	2310	4	1	49	96
2820270	Candidatus Kaistella beijingensis	species	100	1146	651	35	182	116	1657	107	23	7	159	8	290	89	427	134	861	99	102	205	79	613	448	356	152	26	232	3	302	298	54	287	21	90	103	41	447	209	216	11	368	232	87	36	1194	288	283	103	1007	990	616	156	111	476	448	263	236	0	137	83	22	685	181	50	21	915	71	121	39	125	115	184	49	48	896	1092	144	15	449	1375
1241979	Kaistella carnis	species	3	10	28	1	6	9	88	148	0	5	8	2	3	9	34	100	12	38	98	122	17	13	19	67	3	3	14	13	44	16	258	83	1	268	21	57	5	27	4	4	24	37	18	2	15	160	51	51	6	7	3	5	14	18	66	18	22	1	490	36	291	228	5	9	0	36	7	4	0	33	15	5	1	3	1371	1724	5	5	23	196
2852098	Kaistella faecalis	species	3	37	86	1	2	2	8	69	5	6	17	1	14	31	19	40	10	105	89	220	11	11	0	27	2	8	16	5	12	22	6	27	6	309	36	1	12	58	2	2	34	56	22	22	11	16	191	15	1	6	7	3	24	4	168	81	26	0	100	1	30	43	6	2	3	3	40	4	1	4	68	14	11	0	726	103	6	1	102	30
2487074	Kaistella daneshvariae	species	1	0	1	0	0	0	2	3	0	0	1	0	0	0	3	1	1	1	8	4	0	0	0	1	0	0	0	0	0	0	3	5	0	44	2	1	0	0	0	0	3	3	1	0	0	5	1	2	0	1	0	0	0	3	5	4	2	0	0	0	16	3	0	0	0	3	1	0	0	0	5	0	0	0	32	28	0	0	7	2
308865	Elizabethkingia	genus	18	145	40	6	123	1495	109	18	7	3	94	6	88	5	61	218	64	23	13	31	37	63	16	76	165	8	191	5	147	16	4	227	2	43	11	2	129	113	41	2	20	45	53	15	6	30	73	3	53	109	96	16	11	31	70	129	20	2	33	27	10	34	47	26	14	52	14	52	3	109	74	70	43	14	108	84	142	22	134	60
1117645	Elizabethkingia anophelis	species	12	78	4	9	29	138	65	7	1	0	24	1	33	3	14	43	32	11	29	44	9	23	15	14	78	3	148	1	47	1	6	102	0	20	29	5	75	35	13	2	7	15	20	11	6	10	14	4	35	71	33	4	1	27	45	24	1	1	8	3	17	27	16	5	1	27	6	12	2	18	18	19	26	25	72	27	120	3	14	126
2685307	unclassified Elizabethkingia	no rank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2796140	Elizabethkingia sp. M8	species	7	20	2	0	7	6	11	5	1	0	19	1	6	0	4	72	11	3	1	7	5	8	2	5	8	1	57	4	22	1	0	102	0	1	4	0	23	13	1	0	1	4	14	9	0	3	5	1	6	10	12	1	4	11	10	9	2	0	1	1	5	7	6	2	2	16	7	17	0	3	10	7	2	5	16	16	52	0	6	12
2583851	Elizabethkingia sp. JS20170427COW	species	1	3	3	0	6	1	0	0	0	0	3	0	8	0	2	1	12	1	2	7	0	0	6	2	3	2	12	0	0	1	0	3	0	1	0	1	5	2	0	0	0	2	2	2	3	0	0	0	2	3	3	1	5	9	0	1	0	0	1	0	1	4	1	0	0	2	1	2	0	0	2	5	2	2	2	1	5	0	1	103
172045	Elizabethkingia miricola	species	7	33	8	0	29	10	24	16	0	0	20	5	51	5	8	9	5	5	4	4	7	23	4	8	9	2	52	3	18	0	3	44	2	7	2	0	38	27	0	0	11	7	22	29	4	2	4	1	13	18	27	1	0	3	14	32	3	0	3	2	46	10	12	5	1	7	4	14	0	10	11	9	12	20	53	23	94	0	4	27
1756149	Elizabethkingia bruuniana	species	4	12	12	0	0	0	4	2	0	0	0	0	0	0	1	2	0	5	2	12	2	0	0	6	1	0	8	0	20	1	1	4	4	18	0	1	2	3	0	1	0	0	0	1	0	2	5	0	0	0	0	0	10	0	7	3	2	0	3	3	29	7	1	2	0	7	1	0	0	7	4	2	2	1	54	26	2	0	0	4
59735	Bergeyella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1735111	Bergeyella porcorum	species	5	76	6	4	37	14	66	4	1	1	22	0	89	6	1	49	76	18	5	29	7	5	5	14	18	2	86	2	131	10	0	289	1	4	11	0	107	55	13	3	10	8	31	42	4	9	4	8	28	32	26	5	16	15	54	31	4	0	11	5	1	18	22	3	5	12	8	18	3	15	13	17	26	9	251	18	202	8	24	68
34084	Riemerella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34085	Riemerella anatipestifer	species	3	4	3	0	2	0	0	1	0	0	2	0	4	0	1	0	2	0	0	1	1	0	3	1	6	8	2	0	8	0	0	3	0	0	0	0	14	3	0	1	0	1	0	0	5	3	0	3	2	6	6	0	4	2	4	2	0	0	4	3	5	3	3	0	0	2	0	3	0	2	1	2	1	1	9	8	7	18	6	14
2766734	Faecalibacter	genus	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
2766735	unclassified Faecalibacter	no rank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3103144	Faecalibacter sp. LW9	species	1	8	2	0	2	2	3	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	3	24	0	0	0	0	5	0	4	0	1	1	1	0	0	0	1	1	6	0	0	0	2	0	0	0	1	0	4	2	6	0	0	1	0	3	2	0	0	1	0	3	5	0	0	0	1	0	0	4	3	11	2	0	17
2898187	Faecalibacter bovis	species	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	6	0	2	0	0	1	2	0	0	0	1	3	6	1	0	1	0	0	3	0	0	0	3	5	0	1	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	3
1433995	Cruoricaptor	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1118202	Cruoricaptor ignavus	species	1	15	27	2	25	5	8	10	1	0	4	0	37	2	5	65	0	13	18	32	6	10	3	16	13	1	75	0	20	5	1	155	0	4	13	2	18	46	9	0	8	6	18	17	13	3	12	16	11	19	41	5	3	10	60	54	6	0	6	3	5	15	9	0	1	7	12	4	3	3	3	5	15	4	22	98	20	1	7	19
49546	Flavobacteriaceae	family	20	462	1049	58	101	112	2208	1082	69	51	190	29	77	97	446	1016	450	692	1504	1375	238	112	130	383	67	74	675	16	1794	339	2632	2085	58	1818	812	28	155	5821	27	79	224	1709	444	176	66	4583	1122	83	107	93	120	66	214	280	1980	851	311	21	324	195	27186	2493	180	203	69	262	142	232	49	239	853	196	189	107	25407	11959	159	391	900	15822
237	Flavobacterium	genus	72	1236	2213	290	175	192	4024	3117	140	86	372	87	130	175	1027	1577	714	1117	2139	2254	738	311	419	669	124	92	935	40	3091	540	6534	3281	87	4255	1320	68	293	8615	56	159	340	2544	717	238	158	10341	2161	267	268	238	177	156	333	637	3113	1436	457	15	639	624	87297	5252	395	387	147	739	343	591	121	821	1559	637	388	243	88413	34422	278	498	2077	33187
196869	unclassified Flavobacterium	no rank	2	35	100	6	2	10	554	203	6	1	12	7	5	6	28	109	30	68	109	146	13	8	3	37	5	6	43	3	382	33	500	190	2	277	162	3	9	681	3	12	19	217	55	7	4	276	187	10	7	8	10	7	13	14	241	100	12	7	32	18	1062	806	11	15	9	19	11	12	1	49	94	14	7	5	3127	1139	6	10	61	202
2986834	Flavobacterium sp. N2820	species	3	14	54	2	2	1	139	80	7	4	8	0	5	6	34	281	10	46	128	144	6	11	1	35	2	7	71	1	127	43	143	214	5	70	116	1	9	992	2	0	18	264	71	7	3	37	80	5	1	3	7	1	17	10	200	163	17	0	22	1	564	32	6	9	4	3	9	10	3	4	53	13	4	1	981	99	3	5	78	117
3400345	Flavobacterium sp. RS13.1	species	2	28	24	1	0	2	51	18	1	0	10	1	0	0	15	9	14	7	36	29	12	5	1	5	0	1	8	0	79	6	178	81	0	73	25	1	3	146	1	1	4	23	5	0	0	67	19	3	1	0	1	2	6	1	24	12	4	0	7	14	64	52	2	6	1	6	1	0	0	10	6	3	1	6	1247	353	3	0	32	97
2748319	Flavobacterium sp. I3-2	species	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	3	10	2	1	0	1	0	0	0	3	1	1	0	3	0	0	7	0	1	0	0	0	10	0	1	2	2	1	0	0	1	2	2	0	0	1	1	0	12	2	0	3	0	2	0	5	3	1	0	0	1	2	1	0	3	0	1	4	0	34	2	7	0	2	11
3120525	Flavobacterium sp. KS-LB2	species	1	2	0	0	0	0	20	3	0	1	0	0	0	1	0	2	0	0	1	3	1	0	0	0	0	0	0	0	20	0	14	7	0	8	7	0	0	3	0	0	0	1	1	0	0	15	7	2	1	0	0	1	2	0	1	2	0	1	2	1	15	49	0	0	0	0	0	0	0	0	2	0	0	0	212	6	0	0	2	1
2478552	Flavobacterium sp. 140616W15	species	1	3	0	1	0	2	3	2	0	0	2	0	1	0	1	1	0	0	1	1	0	0	0	3	2	0	0	1	0	1	83	7	0	3	0	0	0	3	1	1	1	0	0	0	1	7	2	2	1	0	0	0	4	1	1	1	2	0	0	0	150	5	0	0	0	2	0	0	0	1	1	1	0	0	1209	241	0	0	0	0
2893886	Flavobacterium galactosidilyticum	species	8	90	586	33	105	144	2779	3849	23	18	38	19	27	25	73	96	114	349	575	617	157	29	23	164	16	21	21	8	1000	163	1118	527	36	2383	429	33	94	376	13	105	64	153	131	86	151	18918	925	44	133	128	24	18	59	41	494	110	78	7	62	154	200606	5242	150	164	88	182	108	124	69	120	419	67	93	99	16388	11662	42	199	201	303
986	Flavobacterium johnsoniae	species	4	32	2	0	52	4	7	6	6	5	26	1	0	2	39	6	3	1	4	11	23	12	63	3	1	0	115	0	13	3	38	15	0	36	2	1	0	14	1	0	2	0	6	11	0	23	8	0	1	3	3	1	2	12	7	0	3	0	4	33	136	13	135	3	28	109	3	76	20	49	8	3	1	1	970	308	2	1	73	166
96345	Flavobacterium psychrophilum	species	4	54	78	6	3	5	133	63	7	10	17	8	9	5	106	113	67	44	134	106	118	32	2	28	3	1	35	1	286	31	267	140	3	177	60	1	9	417	0	4	6	79	35	1	1	280	59	53	2	4	6	2	12	12	93	60	21	0	32	78	177	199	3	11	2	91	16	11	1	117	73	27	8	11	2778	835	5	3	315	545
2897181	Flavobacterium channae	species	2	53	79	14	21	5	84	21	7	3	30	4	16	7	34	44	58	38	39	50	22	28	50	29	3	10	166	2	169	14	27	230	1	39	56	0	28	309	1	6	23	108	40	32	5	37	53	14	18	20	26	14	25	85	148	73	19	0	27	12	90	91	33	9	13	32	21	42	10	27	44	95	44	11	263	159	33	140	188	1279
3003263	Flavobacterium eburneipallidum	species	2	20	32	2	7	0	83	39	1	1	8	0	2	2	13	10	12	15	42	43	6	7	0	15	0	1	3	1	69	10	222	114	1	71	20	0	4	161	1	2	3	23	14	1	0	153	34	6	2	1	2	0	4	4	25	15	4	0	4	8	521	71	0	14	1	13	3	0	0	11	22	2	0	1	1635	634	4	2	30	17
29533	Flavobacterium pectinovorum	species	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	25	2	0	0	0	0	0	0	0	0	0	0	0	0	82	32	0	1	0	0
