taxonomy_id	name	rank	ISR.29_ERR1713366_db6.diamond	HUN.61_ERR1713361_db6.diamond	HRV.68_ERR1713360_db6.diamond	FIN.25_ERR1713356_db6.diamond	IRN.12_ERR1713364_db6.diamond	ISL.28_ERR1713365_db6.diamond	GEO.59_ERR1713357_db6.diamond	IRL.69_ERR1713363_db6.diamond	IND.11_ERR1713362_db6.diamond	GHA.4_ERR1713358_db6.diamond
2638727	unclassified Treponema	no rank	3	46	15	46	16	8	8	13	813	143
777	Coxiella burnetii	species	14	14	42	46	47	45	251	207	139	171
820	Bacteroides uniformis	species	47	57	174	374	309	417	67	452	2059	497
52691	Acetobacterium fimetarium	species	51	108	396	537	54	41	13	124	139	145
2625155	unclassified Verrucomicrobium	no rank	9	17	14	11	8	7	0	17	32	236
1731	Peptoclostridium acidaminophilum	species	11	37	61	163	77	23	4	23	150	313
29542	Syntrophotalea acetylenica	species	4	44	5	22	13	7	3	5	40	3321
2861285	Brevundimonas sp. PAMC22021	species	17	10	17	17	6	4	0	130	199	5
2609142	Acinetobacter sp. TUM15283	species	4	4	55	25	121	66	230	627	2	4
2039241	Anaerotignum sp.	species	29	57	76	179	93	30	8	140	361	212
2838790	Caldimonas sp.	species	5	18	34	74	43	81	24	70	33	40
1926877	Proteiniphilum sp.	species	28	142	113	283	245	87	29	55	1094	12564
2898687	Mammaliicoccus sp. F-M27	species	4	0	12	3	0	0	0	4	0	0
2926017	Mesorhizobium sp. Mes31	species	1	0	0	1	0	0	1	0	1	0
43675	Rothia mucilaginosa	species	20	12	18	46	52	2	6	46	69	79
338193	Clostridium aestuarii	species	1	3	8	8	2	5	0	8	39	23
3003392	Acinetobacter sp. TR3	species	4	1	24	40	30	36	20	68	3	2
1344552	Noviherbaspirillum	genus	9	11	54	252	62	149	82	146	105	98
77768	Segatella albensis	species	9	10	12	21	25	11	1	20	950	20
1571207	Paracoccus cavernae	species	3	10	19	28	67	10	1	242	4	8
1458426	Serpentinimonas maccroryi	species	5	1	27	120	55	47	16	20	62	81
90245	Oligella urethralis	species	31	11	73	100	191	27	20	156	48	52
1965618	Desulfovibrio sp. An276	species	16	13	13	65	40	9	21	37	164	42
2795782	Botrimarina	genus	21	8	25	49	22	2	1	29	13	257
511108	Ottowia pentelensis	species	16	56	283	834	199	202	73	351	239	332
624	Shigella sonnei	species	24	9	24	46	117	14	13	82	301	12
43768	Corynebacterium matruchotii	species	2	1	1	7	10	5	0	2	9	11
220343	Gemmobacter nectariphilus	species	1	4	14	18	28	7	5	18	13	297
392332	Geoalkalibacter	genus	3	7	14	16	10	2	3	6	73	510
2419601	Acinetobacter rongchengensis	species	13	6	130	74	170	84	203	879	15	7
2213158	Modestobacter altitudinis	species	1	4	2	1	0	0	0	0	1	0
76259	Ferribacterium limneticum	species	23	77	439	239	379	473	58	389	1005	660
2709660	Flavobacterium lotistagni	species	3	3	17	18	21	57	97	73	33	43
3450689	Bacillus cereus group sp. MYBK12-2	species	2	0	0	0	0	0	0	1	3	0
1150	Oscillatoriales	order	18	24	29	42	52	32	0	185	209	579
2527972	Aeoliella mucimassa	species	6	14	5	15	6	8	1	1	45	460
1355330	Flavobacterium faecale	species	12	2	46	62	29	142	228	271	24	36
761	Pasteurella testudinis	species	18	7	102	94	586	15	8	46	20	13
109262	Halothiobacillus	genus	10	11	31	111	22	20	7	4	220	32
28236	Petrotoga	genus	68	45	12	42	24	52	2	5	99	225
2767886	Levilactobacillus	genus	87	4	7	18	20	13	2	46	37	19
2715735	Candidatus Chazhemtobacterium aquaticus	species	54	422	81	202	21	163	22	254	4520	766
3014050	Coraliomargarita parva	species	3	9	13	14	5	1	2	7	71	419
1210119	Ohtaekwangia	genus	3	8	8	6	3	17	5	9	50	104
2643788	unclassified Hydrotalea	no rank	1	1	0	1	0	1	0	0	2	0
3438945	Oribacterium sp. HCP28S3_H8	species	4	7	13	26	8	7	2	14	228	36
2880648	Clostridium sp. CS001	species	3	12	24	27	11	6	2	17	62	26
1977877	Acinetobacter sp. ANC 5054	species	10	2	46	34	33	80	403	159	3	3
2579147	Ancylobacter crimeensis	species	5	0	2	5	0	2	1	3	9	10
82	Hyphomicrobium sp.	species	30	105	100	210	140	59	18	222	245	701
36814	Mycolicibacterium rhodesiae	species	5	0	0	3	1	0	0	0	32	5
35817	Helicobacter heilmannii	species	14	18	335	257	302	1074	143	303	196	162
907	Megasphaera elsdenii	species	29	15	35	54	130	21	15	76	1399	31
1796636	Frisingicoccus caecimuris	species	17	15	41	94	42	46	3	133	204	32
3242979	Hominifimenecus sp. rT4P-3	species	7	5	6	26	14	10	0	12	67	59
2804312	Joostella sp. CR20	species	6	1	9	4	11	6	4	9	4	32
1544455	Flavobacterium jejuense	species	16	17	233	52	192	350	435	200	10	33
2320100	Parablautia intestinalis	species	25	15	28	93	60	18	5	80	256	81
292734	Psychrobacter namhaensis	species	8	2	18	14	204	5	4	211	2	8
1607	Loigolactobacillus bifermentans	species	14	0	2	1	1	1	0	1	48	13
1778406	Comamonas aquatilis	species	1	0	17	16	29	30	23	69	12	3
540746	Rudaea cellulosilytica	species	5	4	10	51	5	28	39	41	63	43
52692	Acetobacterium malicum	species	13	24	146	520	41	16	2	37	79	119
2601189	Acinetobacter sp. YH16050	species	1	0	4	5	14	2	10	25	2	0
3396619	Halosimplex rarum	species	1	1	0	0	0	1	0	0	1	8
140314	Trichococcus palustris	species	73	63	602	931	36	270	74	729	131	91
1892843	Cellulosilyticum sp. I15G10I2	species	4	22	46	119	46	37	4	11	197	196
3447668	Flavobacterium sp. RSSB_23	species	33	51	1050	376	600	5993	12683	2913	79	59
1673609	Acinetobacter albensis	species	20	12	379	100	219	303	1277	2737	10	24
697025	Hoyosella	genus	5	4	2	1	0	0	0	1	1	13
271881	Lactiplantibacillus argentoratensis	species	6	0	0	0	0	0	0	3	13	1
2922866	Fundidesulfovibrio terrae	species	5	5	16	19	7	8	1	6	202	350
1954480	Bizionia sp.	species	4	1	4	0	2	2	3	12	4	4
61435	Dehalococcoides mccartyi	species	15	141	100	228	78	24	13	36	906	1945
358742	Enterocloster aldenensis	species	21	30	42	83	80	27	7	106	436	105
2200	Methanoculleus thermophilus	species	4	7	1	1	3	0	0	1	5	8
2067452	Tabrizicola sp. TH137	species	1	4	15	15	15	80	1	9	11	22
1486281	Roseovarius sp.	species	4	9	12	20	33	8	5	27	34	192
3373540	Krasilnikovia sp. M28-CT-15	species	1	0	0	2	0	0	0	0	5	3
81409	Eubacterium aggregans	species	33	31	78	160	17	17	5	38	222	164
494	Bergeriella denitrificans	species	11	7	37	23	49	10	4	53	25	12
1881042	Pseudoxanthomonas sp. CF385	species	1	14	44	38	24	4	3	51	25	34
2480090	Sulfuritalea sp.	species	42	723	105	118	81	123	37	135	373	344
2813823	Flavobacterium bernardetii	species	23	31	1012	194	134	1313	13694	981	23	36
257440	Pleomorphomonas koreensis	species	24	36	155	1129	268	53	5	407	312	31
1776740	Acinetobacter modestus	species	21	23	150	100	282	881	423	386	78	16
3237012	Paraburkholderia sp. EG287A	species	1	4	26	10	20	14	1	10	22	5
649461	Lacibacter	genus	13	60	20	95	9	112	17	42	187	140
2484945	Leptospira ognonensis	species	3	11	7	2	13	3	1	3	53	26
995050	Desulfobaculum xiamenense	species	2	4	5	7	11	3	2	6	40	127
47312	Tsukamurella pulmonis	species	6	3	4	12	7	2	2	4	10	4
3342385	Achromobacter sp. 413638	species	6	2	2	12	28	3	14	29	9	4
487	Neisseria meningitidis	species	82	24	122	175	705	53	248	506	89	21
1259324	Janthinobacterium sp. HLS12-2	species	11	13	32	6	9	1	77	27	40	2
2292766	Persicimonas caeni	species	2	18	13	3	21	10	5	7	90	232
1232426	[Collinsella] massiliensis	species	1	1	5	1	0	1	0	2	3	2
1755099	Pseudenterobacter timonensis	species	2	1	4	17	9	2	3	38	187	6
1158292	Thiomonas sp. FB-Cd	species	1	1	7	17	10	53	1	12	16	41
2070686	Enteroscipio rubneri	species	13	22	55	136	22	15	7	127	44	48
2841526	Oscillibacter sp. MSJ-31	species	68	136	306	2375	1333	905	234	2092	3735	162
2601157	Acinetobacter sp. YH12226	species	3	0	3	0	3	8	5	13	0	1
1775559	Snodgrassella sp. CFCC 13594	species	37	12	146	327	122	47	44	164	548	13
2528007	Polystyrenella longa	species	1	26	3	3	3	4	0	13	40	530
1761887	Prevotella sp. ne3005	species	7	7	2	6	13	8	0	2	215	67
203692	Spirochaetia	class	23	458	108	188	182	133	17	43	6052	1275
3445318	Bacillus cereus group sp. BC309	species	1	0	0	0	0	0	0	0	0	0
1384487	Formosimonas limnophila	species	124	95	7051	17899	3516	4518	22440	1995	5606	613
2283318	Aquirhabdus parva	species	1	0	25	30	14	43	122	50	12	8
296591	Polaromonas sp. JS666	species	5	12	76	80	45	143	107	99	28	42
1970191	Salinivirga	genus	5	186	31	44	20	25	12	19	320	1745
1627895	Hypnocyclicus thermotrophus	species	42	319	464	267	277	99	13	199	4627	90
28121	Butyrivibrio sp.	species	41	32	57	126	52	24	7	47	1141	213
364197	Pseudomonas pohangensis	species	5	28	172	609	39	288	149	1787	61	87
1610747	uncultured Jatrophihabitans sp.	species	4	4	1	10	2	7	0	23	16	31
123899	Bordetella trematum	species	2	3	34	36	40	21	5	64	82	21
38313	Shewanella algae	species	12	9	36	21	61	49	19	37	118	52
35830	Acetivibrio cellulolyticus	species	7	57	51	116	29	26	6	26	457	1052
1714373	Microbacterium sp. No. 7	species	14	7	117	45	44	15	1	191	30	149
75984	Mannheimia	genus	5	1	7	11	50	6	1	34	3	7
911	Nitrobacter	genus	8	9	13	131	33	26	4	60	41	52
978	Cytophaga	genus	25	44	289	478	228	400	1065	831	151	98
1659	Actinomyces israelii	species	1	4	5	16	10	2	0	12	17	11
84022	Clostridium aceticum	species	6	17	41	107	58	214	20	27	133	123
48464	Prosthecobacter fusiformis	species	4	11	14	22	11	14	10	31	31	149
1734049	Serpentinicella alkaliphila	species	8	7	32	49	65	16	2	9	35	84
2918765	Sphingomonas qomolangmaensis	species	2	0	2	0	5	1	1	2	5	1
40117	Nitrospirota	phylum	3	15	11	9	14	8	5	9	320	216
2838595	Candidatus Allofournierella merdipullorum	species	11	19	27	92	44	21	4	100	116	124
241555	Helcococcus sueciensis	species	24	2	8	25	16	3	0	8	14	23
3095606	Acidovorax sp. DW039	species	24	67	997	733	1313	746	90	310	131	217
3364424	Pseudomonas sp. NPDC078700	species	2	1	4	0	1	1	3	8	7	1
109328	Leptotrichia trevisanii	species	27	14	231	342	499	33	11	91	36	10
404405	Azospira restricta	species	53	126	398	224	202	1040	24	59	916	5239
2956843	Mesorhizobium sp. M0016	species	1	0	1	1	0	0	0	1	1	0
310300	Bacteroides pyogenes	species	11	27	33	49	52	27	8	37	472	763
670293	Segetibacter aerophilus	species	3	9	8	17	5	24	4	21	36	66
2527995	Symmachiella dynata	species	4	28	8	12	6	7	3	11	46	671
1334117	Melioribacteraceae	family	24	95	31	105	65	155	11	43	1081	1096
35700	Heliophilum fasciatum	species	2	6	11	25	9	2	1	6	101	110
336276	Olleya	genus	2	2	6	5	4	3	3	6	9	14
2752306	Luteimonas deserti	species	8	0	6	11	8	2	2	13	14	12
561367	Salinimicrobium	genus	4	9	4	2	7	7	8	11	30	216
180295	Atopostipes suicloacalis	species	16	99	14	40	10	14	3	28	31	37
3133161	Ruminococcoides intestinihominis	species	23	7	37	152	211	45	7	83	390	19
2767881	Fructilactobacillus	genus	17	0	1	14	142	5	0	19	14	21
2913621	Prevotella sp. E9-3	species	10	6	5	11	10	5	3	5	226	97
2980099	Paenalcaligenes faecalis	species	8	7	14	28	10	1	3	25	7	13
3383487	Mycobacterium sp. HUMS_1102779	species	5	0	1	4	2	1	0	1	12	10
1744	Propionibacterium freudenreichii	species	34	36	131	1193	142	44	17	198	268	337
2866600	Xenophilus sp. Marseille-Q4582	species	65	52	308	163	1135	164	116	723	169	153
2615210	unclassified Methylobacterium	no rank	10	8	25	38	27	19	12	40	90	73
1121832	Fodinicurvata sediminis	species	2	0	0	3	0	0	0	3	10	4
2601113	Acinetobacter sp. YH12128	species	5	5	22	7	19	50	600	137	1	10
2735563	Thiothrix subterranea	species	9	9	583	91	150	114	36	39	70	54
1736590	Acidovorax sp. Root70	species	5	9	63	72	85	61	41	73	9	18
255507	Aliarcobacter cibarius	species	22	142	459	864	488	79	39	143	4107	1528
2981649	Anthropogastromicrobium sp.	species	12	16	34	108	30	191	2	111	481	12
1920299	Parasphingopyxis sp.	species	1	1	3	4	4	4	1	10	10	15
28095	Burkholderia gladioli	species	5	11	61	46	99	74	45	73	81	107
2565925	Cohnella fermenti	species	13	14	44	201	89	52	5	58	155	134
2590031	Affinibrenneria salicis	species	1	0	3	3	2	0	0	2	3	4
28038	Latilactobacillus curvatus	species	9	4	20	27	2	7	2	20	12	8
2981728	Huintestinicola butyrica	species	20	7	30	93	83	39	5	238	98	30
2762569	Streptococcus sp. 15.1	species	1	0	0	0	0	0	0	6	1	0
558537	Delftia lacustris	species	11	27	124	112	182	137	88	196	37	60
214853	Anaerofustis stercorihominis	species	7	13	13	43	23	15	3	45	112	43
1408305	Butyrivibrio sp. LB2008	species	3	3	9	13	4	2	1	3	54	9
3040075	Leucobacter sp. UT-8R-CII-1-4	species	31	152	336	656	598	463	20	445	166	1166
2714945	Thermomonas sp. HDW16	species	44	86	276	412	170	185	57	656	306	162
2082587	Parolsenella	genus	53	26	44	141	88	33	25	320	637	51
106633	Thioalkalivibrio	genus	2	21	12	13	8	17	1	13	50	1343
3053923	Gordonia sp. ABSL1-1	species	2	0	6	2	0	0	0	1	0	0
2981778	Agathobaculum ammoniilyticum	species	1	1	1	37	11	18	0	20	9	1
1590	Lactiplantibacillus plantarum	species	34	9	13	40	48	17	3	105	245	40
115782	Trichlorobacter	genus	13	96	235	56	78	64	195	370	13777	629
133	Methylocystis	genus	21	11	23	66	27	43	20	30	544	149
2841511	Blautia sp. MSJ-9	species	2	6	3	11	7	3	0	12	36	5
2984209	Flectobacillus rivi	species	2	2	1	7	4	15	6	5	13	70
69964	Azotobacter salinestris	species	3	1	19	12	22	115	21	22	36	29
1855727	Sphingopyxis sp. KK2	species	3	1	9	18	7	14	0	43	13	3
2664442	Fundicoccus ignavus	species	24	46	50	295	169	27	2	55	19	56
1652133	Halobacteriovorax	genus	3	11	70	31	95	82	5	48	431	106
2605748	Roseiconus nitratireducens	species	3	10	3	7	4	2	1	1	19	190
454153	Luteolibacter pohnpeiensis	species	11	13	17	23	23	12	1	18	39	479
2662455	Paraclostridium dentum	species	16	6	10	24	74	5	2	19	80	37
2305228	Chryseobacterium nematophagum	species	9	1	11	39	23	28	12	41	41	4
80867	Paracidovorax avenae	species	8	24	344	274	242	446	166	421	80	145
1736488	Nocardioides sp. Root190	species	3	0	11	0	1	1	2	2	4	3
499228	Tepidanaerobacter	genus	14	59	13	39	16	14	1	10	106	231
33877	Agromyces	genus	10	19	74	67	48	28	8	197	128	310
2630407	unclassified Simplicispira	no rank	55	339	5434	7438	608	9821	627	13995	153	980
3118105	Microaceticoccus formicicus	species	9	107	21	50	28	8	5	10	34	294
2761955	Halocynthiibacter styelae	species	2	0	13	10	10	8	1	25	6	3
47500	Aneurinibacillus migulanus	species	5	6	11	2	22	2	0	1	10	34
1908238	Pedobacter jamesrossensis	species	1	2	1	6	1	9	5	8	8	30
663	Vibrio alginolyticus	species	45	11	34	45	240	21	29	324	47	23
1736315	Pseudorhodoferax sp. Leaf265	species	5	2	33	31	38	28	19	99	13	8
3071718	Flavobacterium sp. PL12	species	3	3	30	55	26	65	40	259	10	11
2041842	Neobittarella massiliensis (ex Bilen et al. 2018)	species	13	23	28	106	38	28	1	64	110	166
2644629	unclassified Exiguobacterium	no rank	3	4	11	24	5	13	18	16	36	83
1077886	Thermanaerothrix	genus	30	234	61	191	34	85	22	23	793	24377
2029166	Stenotrophobium rhamnosiphilum	species	6	3	2	9	11	5	1	8	23	37
48465	Prosthecobacter dejongeii	species	16	22	27	18	31	9	2	36	37	310
2571750	Vagococcus zengguangii	species	6	1	0	10	0	1	0	1	0	0
2775081	Propioniciclava soli	species	11	23	49	276	71	67	58	140	263	1103
2824561	Luteolibacter ambystomatis	species	6	5	15	26	12	15	2	16	46	505
113	Gemmata	genus	39	33	9	60	39	33	5	38	116	474
359336	Castellaniella	genus	14	21	79	325	188	71	13	205	871	257
1968902	Gordonibacter sp.	species	29	8	112	948	44	35	7	45	182	65
1872440	Fodinibius sp.	species	5	28	4	6	2	2	1	11	125	158
1720063	Halopseudomonas yangmingensis	species	3	3	19	3	2	4	1	2	8	28
1736	Eubacterium limosum	species	16	14	76	91	42	14	3	21	297	109
1231053	Acidovorax sp. BoFeN1	species	56	248	6116	3844	1159	2625	1333	6248	84	195
292625	Anaerolineae	class	30	305	54	200	45	131	14	53	899	26592
1134687	Klebsiella michiganensis	species	25	22	89	259	183	136	112	315	339	41
41977	Parazoarcus communis	species	32	13	89	117	127	294	21	63	182	500
3104623	Galbibacter sp. PAP.153	species	1	3	0	1	0	2	0	2	4	71
1930593	Candidatus Velamenicoccus archaeovorus	species	5	89	42	50	67	21	13	38	1270	834
1736691	Aeromicrobium choanae	species	2	0	0	3	1	0	0	1	0	3
1853232	Hymenobacteraceae	family	19	145	74	97	68	184	41	80	459	1644
93	Stella	genus	16	25	13	20	4	17	2	17	31	22
2488729	Paenimyroides viscosum	species	9	7	52	35	144	53	56	150	14	54
2094193	Limnohabitans sp. TS-CS-82	species	3	1	25	15	16	30	60	26	40	19
29404	Microlunatus	genus	19	23	135	268	74	61	10	222	188	136
2847775	Atribacterales	order	10	76	12	20	28	11	7	5	130	508
1162968	Homoserinibacter gongjuensis	species	26	6	2	185	7	3	1	7	22	47
2601133	Acinetobacter sp. YH12153	species	5	8	11	19	73	282	16	56	2	12
2878153	Caballeronia sp. TF1N1	species	9	0	13	12	214	8	0	48	9	4
3438908	Blautia sp. HCP28S3_G10	species	15	9	9	25	49	17	5	79	142	28
588083	Paenibacillus xylaniclasticus	species	4	1	5	5	7	4	1	3	6	18
285070	Petrimonas sulfuriphila	species	14	130	82	131	159	44	30	44	397	14814
2559919	Lactiplantibacillus dongliensis	species	8	1	0	0	0	0	0	1	1	1
2230876	Candidatus Vagococcus giribetii	species	44	9	15	19	9	3	0	11	7	5
1785	Mycobacterium sp.	species	17	41	21	83	41	33	6	77	566	367
36842	Maledivibacter halophilus	species	4	19	36	56	22	73	106	92	96	172
136841	Pseudomonas aeruginosa group	species group	8	9	38	35	91	49	31	89	62	63
2817862	Proteiniclasticum aestuarii	species	3	12	19	134	6	7	2	23	30	843
2779529	Verticiella alkaliphila	species	3	27	10	14	21	16	15	40	44	29
543067	uncultured Ottowia sp.	species	2	2	19	67	61	23	2	40	23	44
1771349	Tepidisphaerales	order	17	25	21	54	22	73	7	47	134	457
712362	Leptotrichia sp. oral taxon 221	species	4	3	102	83	113	7	1	14	2	0
212767	Mycobacterium sp. JS623	species	2	0	1	1	0	3	0	5	14	2
262324	Lysobacter gummosus	species	5	4	16	43	9	4	5	52	13	12
1017183	Camelimonas	genus	19	25	43	57	175	11	3	37	80	336
3131940	Denitratimonas sp. CY0512	species	12	153	343	509	487	30	10	267	173	314
1261635	Roseburia sp. 831b	species	18	34	27	43	41	12	3	23	342	41
2820270	Candidatus Kaistella beijingensis	species	47	90	770	2464	2038	2502	527	938	1099	200
2744239	Candidatus Methylacidithermus pantelleriae	species	1	3	1	8	2	2	2	0	34	79
1742986	Fluviicoccus	genus	15	41	27	16	11	38	44	48	26	27
3342292	Bosea sp. LjRoot237	species	1	1	5	8	9	2	1	11	7	0
2663134	Pseudogemmobacter	genus	10	12	46	84	61	28	4	109	10	19
135619	Oceanospirillales	order	19	44	142	119	139	64	43	126	457	419
456492	Saccharibacillus	genus	5	11	12	17	7	4	0	13	43	98
2843216	Miltoncostaea oceani	species	5	12	11	17	12	12	5	27	27	68
2885351	Hominisplanchenecus faecis	species	5	2	2	13	5	14	1	46	46	3
3238594	Clostridium sp. HCS.1	species	1	2	5	2	0	0	0	1	14	24
2027861	Desulfosarcina sp.	species	5	41	14	46	24	28	10	20	169	976
92713	Parachlamydiaceae	family	26	26	80	101	48	30	13	91	430	263
3398393	Oleiharenicola sp. Vm1	species	15	34	52	23	22	37	4	26	231	301
1855340	Nitrosovibrio sp. Nv6	species	2	2	7	10	4	5	1	14	9	11
2630389	unclassified Dysgonomonas	no rank	41	72	133	2413	638	186	34	517	1101	3759
3038567	Caballeronia sp. LZ034LL	species	13	3	30	17	199	14	5	83	16	3
189426	Paenibacillus odorifer	species	5	6	10	4	1	2	3	9	29	7
3133306	Sorangium sp. So ce375	species	2	0	1	2	1	1	2	0	8	21
2662268	Marisediminitalea sp.	species	7	2	19	11	72	5	1	23	11	10
150022	Finegoldia	genus	6	18	28	63	15	21	10	71	33	58
2683714	Erysipelothrix aquatica	species	10	12	53	72	16	2	0	4	11	11
517	Bordetella	genus	12	16	95	94	102	51	36	116	170	164
2745	Halomonas	genus	33	21	74	80	97	73	52	68	153	394
1688639	Noviherbaspirillum humi	species	1	4	25	13	20	24	2	14	28	17
1977884	Acinetobacter sp. ANC 4204	species	14	2	20	15	51	41	209	488	1	0
1110688	Winogradskyella pulchriflava	species	4	2	1	4	10	2	3	7	17	33
2282523	Methylorubrum	genus	9	6	7	17	14	19	0	18	32	10
495820	Spirobacillus cienkowskii	species	4	3	4	4	4	3	0	6	16	25
318456	Photobacterium kishitanii	species	15	6	55	72	88	86	297	133	160	38
2049020	Victivallis sp.	species	3	15	26	14	15	6	4	21	199	342
310298	Phocaeicola coprocola	species	71	77	210	341	397	247	33	535	1353	184
1909654	Solibacillus sp.	species	2	0	1	1	3	1	0	0	1	4
2775246	Flavobacterium sp. CS20	species	6	5	3	4	5	9	2	9	4	62
186827	Aerococcaceae	family	25	29	87	330	86	46	7	146	67	133
2479843	Agathobaculum sp. Marseille-P7918	species	2	3	22	27	10	18	3	17	43	41
1277351	Methanospirillum stamsii	species	16	109	51	26	51	11	9	7	403	240
1920175	Polaribacter sp.	species	28	26	114	57	204	66	105	97	105	276
331697	Chitinophaga skermanii	species	3	4	3	9	7	5	0	6	22	58
78345	Bifidobacterium merycicum	species	5	2	0	13	3	2	1	7	82	7
3453892	Brucella sp. 22210	species	3	1	1	16	6	0	0	2	0	0
3133035	Zongyangia sp. HA2173	species	9	15	38	102	64	43	5	71	112	191
1933889	Vagococcus sp.	species	26	7	12	39	4	2	2	14	6	37
1462919	Mobilitalea sibirica	species	4	20	26	68	18	19	0	15	131	369
1608994	Pseudomonas weihenstephanensis	species	47	1	5	103	47	105	144	5	104	88
1375	Aerococcus	genus	20	38	109	348	26	35	26	337	50	59
2630983	unclassified Cetobacterium	no rank	11	32	129	147	111	25	4	48	269	32
1633643	Candidatus Chryseopegocella kryptomonas	species	3	7	1	10	2	4	1	3	51	109
2872310	Flavobacterium potami	species	1	0	7	11	2	21	64	36	2	3
3039590	Parablautia	genus	41	24	52	112	131	17	18	116	401	76
2795973	Stieleria	genus	8	32	6	24	6	7	2	11	56	720
1715021	Eikenella sp. HMSC061C02	species	8	4	75	143	99	9	1	20	8	3
472582	Ignatzschineria ureiclastica	species	3	0	9	3	7	0	1	10	5	9
2024832	Geminicoccus sp.	species	1	5	10	4	2	6	2	10	15	38
1172614	Paenibacillus hemerocallicola	species	5	2	0	5	3	7	0	4	35	209
1771310	Sphingoaurantiacus capsulatus	species	25	23	16	89	77	85	4	78	224	20
44747	Holospora	genus	4	3	8	4	6	4	0	8	23	6
56698	Sulfurospirillum arsenophilum	species	2	9	80	13	3	8	0	27	265	13
3454466	Novipirellula sp. SH528	species	7	13	3	5	10	4	2	5	20	160
37734	Enterococcus casseliflavus	species	64	43	243	421	301	174	479	834	68	125
194197	Neisseria dentiae	species	54	12	127	142	521	39	17	215	54	38
3044166	Bdellovibrio sp. 22V	species	4	0	5	7	11	4	1	5	4	1
349221	Micavibrio aeruginosavorus	species	53	288	1674	901	1298	529	100	1076	1663	938
1946443	Empedobacter sp. UBA5924	species	1	0	0	1	35	0	0	2	0	0
209080	Propionispora hippei	species	25	5	72	221	145	31	6	74	1323	205
419479	Jiangella alkaliphila	species	1	0	1	1	2	0	0	0	2	38
2804919	Luteimonas saliphila	species	17	11	74	88	66	25	4	83	69	62
2042655	Nigerium sp.	species	35	44	89	531	24	82	36	85	1238	1893
1965551	Faecalibacterium sp. An122	species	6	1	4	15	10	5	0	5	8	6
2899121	Tannockella kyphosi	species	9	5	6	32	14	8	2	15	57	12
1924093	Anaeromassilibacillus	genus	49	49	108	537	55	118	23	290	111	213
392736	Uliginosibacterium gangwonense	species	14	49	150	142	199	81	16	72	1661	205
2828727	Lutispora sp.	species	19	94	83	112	52	23	9	41	278	340
2764597	Romboutsia faecis	species	6	0	8	7	9	2	0	18	8	11
