taxonomy_id	name	rank	CAN.22a_ERR1713340_db6.diamond	CAN.22_ERR1713339_db6.diamond	AUS.18a_ERR1713333_db6.diamond	AUS.18_ERR1713332_db6.diamond	AUT.70_ERR1713334_db6.diamond	BWA.19_ERR1713338_db6.diamond	BRA.53_ERR1713336_db6.diamond	BGR.66_ERR1713335_db6.diamond	BRA.53a_ERR1713337_db6.diamond	ALB.17_ERR1713331_db6.diamond	DEU.27_ERR1713348_db6.diamond	CHE.67_ERR1713343_db6.diamond	ECU.14a_ERR1713353_db6.diamond	CAN.22b_ERR1713341_db6.diamond	ESP.75_ERR1713354_db6.diamond	COL.2_ERR1713346_db6.diamond	CIV.13_ERR1713345_db6.diamond	DNK.71_RL_ERR1713351_db6.diamond	CAN.22c_ERR1713342_db6.diamond	ETH.24_ERR1713355_db6.diamond	DNK.71_RA_ERR1713349_db6.diamond	CHN.64_ERR1713344_db6.diamond	CZE.23_ERR1713347_db6.diamond	DNK.71_RD_ERR1713350_db6.diamond	ECU.14_ERR1713352_db6.diamond	ISR.29_ERR1713366_db6.diamond	HUN.61_ERR1713361_db6.diamond	HRV.68_ERR1713360_db6.diamond	FIN.25_ERR1713356_db6.diamond	IRN.12_ERR1713364_db6.diamond	ISL.28_ERR1713365_db6.diamond	GEO.59_ERR1713357_db6.diamond	IRL.69_ERR1713363_db6.diamond	IND.11_ERR1713362_db6.diamond	GHA.4_ERR1713358_db6.diamond	LVA.31_ERR1713373_db6.diamond	MDA.65_ERR1713374_db6.diamond	MLT.63_ERR1713376_db6.diamond	MKD.62_ERR1713375_db6.diamond	KAZ.6_ERR1713368_db6.diamond	KEN.72_ERR1713369_db6.diamond	KHM.21_ERR1713370_db6.diamond	LUX.32_ERR1713372_db6.diamond	LKA.40_ERR1713371_db6.diamond	ITA.30_ERR1713367_db6.diamond	NLD.43_ERR1713379_db6.diamond	MYS.54_ERR1713377_db6.diamond	NGA.50_ERR1713378_db6.diamond	POL.36_ERR1713383_db6.diamond	PER.35_ERR1713385_db6.diamond	NOR.34_ERR1713380_db6.diamond	NPL.33_ERR1713381_db6.diamond	PAK.7_ERR1713384_db6.diamond	SEN.8_ERR1713386_db6.diamond	NZL.56_ERR1713382_db6.diamond	TCD.1_ERR1713393_db6.diamond	SVK.9_ERR1713389_db6.diamond	SGP.52_ERR1713387_db6.diamond	SRB.37_ERR1713388_db6.diamond	SVN.38_ERR1713390_db6.diamond	TUR.46_ERR1713395_db6.diamond	SWE.41a_ERR1713392_db6.diamond	TZA.15_ERR1713396_db6.diamond	SWE.41_ERR1713391_db6.diamond	TGO.44_ERR1713394_db6.diamond	USA.74b_ERR1713399_db6.diamond	USA.74a_ERR1713398_db6.diamond	USA.74d_ERR1713401_db6.diamond	USA.74c_ERR1713400_db6.diamond	USA.74_ERR1713397_db6.diamond	USA.74g_ERR1713404_db6.diamond	USA.74f_ERR1713403_db6.diamond	USA.74e_ERR1713402_db6.diamond	USA.74i_ERR1713406_db6.diamond	USA.74h_ERR1713405_db6.diamond	ZAF.39_ERR1713409_db6.diamond	ZMB.49b_ERR1713411_db6.diamond	ZMB.49_ERR1713410_db6.diamond	XK.60_ERR1713408_db6.diamond	VNM.48_ERR1713407_db6.diamond
64968	Marinospirillum	genus	1.0	1.0	4.0	0.0	16.0	5.0	2.0	4.0	24.0	79.0	6.0	1.0	2.0	2.0	56.0	19.0	16.0	18.0	20.0	42.0	35.0	56.0	8.0	22.0	22.0	0.0	4.0	6.0	10.0	7.0	9.0	9.0	9.0	19.0	31.0	10.0	6.0	111.0	4.0	12.0	40.0	21.0	40.0	2.0	15.0	2.0	7.0	11.0	21.0	248.0	16.0	411.0	38.0	19.0	13.0	0.0	65.0	6.0	9.0	84.0	22.0	14.0	40.0	23.0	15.0	18.0	1.0	109.0	19.0	20.0	6.0	4.0	8.0	27.0	1243.0	10.0	11.0	30.0	47.0	8.0
65402	Acidaminobacter	genus	6.0	7.0	10.0	12.0	43.0	34.0	38.0	83.0	335.0	108.0	39.0	17.0	18.0	19.0	79.0	125.0	82.0	85.0	60.0	177.0	250.0	187.0	47.0	152.0	17.0	2.0	24.0	83.0	124.0	67.0	60.0	23.0	35.0	280.0	292.0	53.0	49.0	34.0	62.0	84.0	357.0	146.0	75.0	12.0	88.0	23.0	46.0	34.0	54.0	28.0	41.0	77.0	248.0	26.0	32.0	1.0	87.0	53.0	67.0	166.0	70.0	64.0	92.0	171.0	19988.0	65.0	40.0	100.0	443.0	84.0	60.0	41.0	116.0	56.0	405.0	55.0	105.0	107.0	109.0	27.0
65496	Actinoalloteichus	genus	0.0	0.0	0.0	0.0	5.0	8.0	1.0	1.0	11.0	1.0	3.0	3.0	4.0	0.0	1.0	9.0	6.0	2.0	6.0	2.0	3.0	23.0	5.0	6.0	0.0	0.0	1.0	1.0	1.0	3.0	1.0	0.0	1.0	6.0	16.0	3.0	2.0	0.0	0.0	0.0	0.0	10.0	3.0	3.0	15.0	2.0	0.0	6.0	4.0	1.0	0.0	14.0	8.0	4.0	1.0	0.0	1.0	13.0	3.0	4.0	1.0	1.0	0.0	9.0	4.0	3.0	1.0	0.0	0.0	32.0	0.0	0.0	0.0	33.0	2.0	1.0	0.0	6.0	1.0	0.0
65502	Cryptosporangium	genus	0.0	0.0	0.0	1.0	4.0	26.0	3.0	7.0	44.0	2.0	2.0	4.0	3.0	0.0	1.0	4.0	14.0	19.0	17.0	3.0	10.0	74.0	24.0	3.0	1.0	2.0	5.0	1.0	5.0	0.0	0.0	1.0	5.0	7.0	14.0	1.0	3.0	4.0	1.0	0.0	6.0	8.0	10.0	1.0	26.0	10.0	3.0	15.0	9.0	4.0	3.0	15.0	15.0	4.0	3.0	0.0	17.0	15.0	2.0	6.0	4.0	7.0	6.0	31.0	9.0	15.0	9.0	1.0	5.0	48.0	0.0	2.0	2.0	298.0	3.0	7.0	6.0	12.0	13.0	1.0
65504	Virgisporangium	genus	0.0	0.0	1.0	0.0	0.0	10.0	2.0	1.0	43.0	2.0	0.0	3.0	4.0	1.0	0.0	14.0	2.0	2.0	0.0	5.0	2.0	17.0	2.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	19.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	1.0	2.0	3.0	3.0	2.0	1.0	0.0	1.0	0.0	10.0	4.0	13.0	0.0	3.0	4.0	5.0	1.0	5.0	0.0	0.0	2.0	2.0	3.0	5.0	2.0	1.0	1.0	16.0	0.0	0.0	5.0	26.0	1.0	4.0	5.0	5.0	12.0	0.0
65551	Meiothermus	genus	3.0	4.0	17.0	8.0	102.0	61.0	12.0	74.0	131.0	20.0	29.0	58.0	52.0	62.0	133.0	216.0	59.0	287.0	598.0	23.0	258.0	357.0	135.0	287.0	9.0	5.0	15.0	18.0	119.0	11.0	2415.0	1.0	92.0	104.0	332.0	34.0	16.0	180.0	18.0	338.0	68.0	266.0	91.0	13.0	235.0	51.0	26.0	82.0	77.0	12.0	135.0	38.0	188.0	26.0	46.0	3.0	57.0	118.0	19.0	229.0	3.0	130.0	229.0	140.0	103.0	89.0	45.0	87.0	30.0	135.0	7.0	88.0	31.0	200.0	184.0	22.0	46.0	82.0	10.0	42.0
66831	Facklamia	genus	6.0	8.0	11.0	3.0	59.0	7.0	9.0	8.0	22.0	47.0	19.0	6.0	6.0	36.0	22.0	57.0	30.0	35.0	90.0	98.0	51.0	5.0	101.0	84.0	6.0	5.0	6.0	39.0	30.0	14.0	8.0	1.0	18.0	14.0	63.0	20.0	27.0	20.0	24.0	34.0	55.0	10.0	20.0	1.0	13.0	1.0	4.0	16.0	131.0	66.0	3.0	302.0	23.0	45.0	15.0	0.0	34.0	9.0	47.0	84.0	9.0	21.0	16.0	75.0	20.0	12.0	18.0	56.0	17.0	69.0	14.0	8.0	17.0	11.0	105.0	38.0	16.0	16.0	67.0	2.0
66848	Desulfonatronum	genus	50.0	21.0	16.0	24.0	10.0	314.0	62.0	14.0	387.0	30.0	40.0	22.0	249.0	56.0	47.0	2780.0	406.0	63.0	217.0	285.0	125.0	334.0	57.0	66.0	17.0	6.0	31.0	25.0	55.0	52.0	27.0	6.0	19.0	162.0	1191.0	27.0	40.0	241.0	43.0	84.0	300.0	4104.0	38.0	32.0	145.0	69.0	51.0	766.0	157.0	67.0	11.0	128.0	966.0	196.0	16.0	1.0	91.0	938.0	27.0	159.0	7.0	19.0	88.0	227.0	809.0	481.0	44.0	49.0	133.0	64.0	13.0	204.0	79.0	616.0	269.0	52.0	165.0	197.0	24.0	46.0
66862	Ammoniphilus	genus	0.0	0.0	2.0	0.0	1.0	8.0	0.0	0.0	14.0	2.0	2.0	2.0	5.0	0.0	2.0	54.0	7.0	0.0	5.0	2.0	7.0	4.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	4.0	12.0	0.0	1.0	3.0	2.0	2.0	8.0	39.0	2.0	0.0	3.0	2.0	3.0	12.0	5.0	0.0	0.0	5.0	32.0	3.0	0.0	1.0	6.0	6.0	0.0	3.0	0.0	3.0	0.0	7.0	13.0	3.0	0.0	2.0	2.0	2.0	2.0	3.0	1.0	3.0	23.0	4.0	10.0	15.0	3.0	2.0
67572	Psychromonas	genus	2.0	4.0	7.0	10.0	6.0	8.0	10.0	16.0	47.0	31.0	9.0	11.0	18.0	5.0	61.0	30.0	17.0	130.0	72.0	156.0	188.0	75.0	34.0	123.0	21.0	8.0	6.0	11.0	15.0	12.0	7.0	1.0	39.0	112.0	51.0	14.0	21.0	283.0	30.0	37.0	21.0	77.0	68.0	6.0	41.0	23.0	15.0	20.0	30.0	41.0	15.0	24.0	133.0	13.0	37.0	0.0	23.0	31.0	49.0	14.0	25.0	26.0	88.0	31.0	80.0	25.0	10.0	17.0	31.0	40.0	4.0	12.0	20.0	49.0	192.0	12.0	40.0	32.0	35.0	4.0
67575	Rheinheimera	genus	34.0	130.0	40.0	90.0	163.0	242.0	95.0	241.0	896.0	13603.0	168.0	225.0	917.0	133.0	297.0	713.0	279.0	2898.0	1687.0	388.0	1840.0	1130.0	234.0	2512.0	6971.0	146.0	254.0	1387.0	118.0	1170.0	998.0	245.0	1352.0	303.0	227.0	139.0	286.0	3736.0	1119.0	499.0	201.0	258.0	47272.0	74.0	2928.0	614.0	127.0	493.0	372.0	15112.0	181.0	1108.0	1641.0	551.0	82.0	26.0	2983.0	104.0	557.0	856.0	96.0	265.0	264.0	466.0	4976.0	131.0	142.0	342.0	464.0	222.0	114.0	64.0	461.0	475.0	3395.0	338.0	1641.0	1937.0	4146.0	2794.0
68287	Mesorhizobium	genus	72.0	92.0	111.0	323.0	929.0	873.0	385.0	733.0	809.0	596.0	492.0	1206.0	1532.0	293.0	315.0	928.0	484.0	1036.0	2094.0	786.0	1618.0	2270.0	2095.0	1440.0	264.0	148.0	234.0	371.0	889.0	438.0	335.0	46.0	820.0	743.0	583.0	282.0	401.0	385.0	423.0	511.0	561.0	1194.0	2056.0	140.0	1961.0	288.0	447.0	1028.0	1266.0	784.0	684.0	1771.0	1160.0	719.0	491.0	5.0	622.0	724.0	627.0	1303.0	214.0	876.0	335.0	2239.0	392.0	627.0	741.0	726.0	798.0	3299.0	97.0	440.0	644.0	1618.0	1643.0	644.0	388.0	585.0	600.0	190.0
68288	Cyclobacterium	genus	3.0	2.0	4.0	6.0	6.0	34.0	7.0	13.0	134.0	20.0	6.0	23.0	38.0	7.0	15.0	38.0	49.0	37.0	23.0	26.0	78.0	302.0	78.0	27.0	9.0	2.0	21.0	11.0	17.0	15.0	10.0	3.0	12.0	52.0	595.0	15.0	9.0	55.0	27.0	22.0	37.0	117.0	23.0	9.0	228.0	61.0	5.0	28.0	60.0	23.0	29.0	34.0	82.0	16.0	13.0	0.0	23.0	80.0	12.0	70.0	3.0	21.0	27.0	66.0	952.0	102.0	31.0	11.0	14.0	69.0	9.0	19.0	16.0	85.0	72.0	15.0	9.0	18.0	13.0	28.0
68335	Coprothermobacter	genus	3.0	10.0	5.0	9.0	1.0	20.0	1.0	6.0	20.0	2.0	12.0	14.0	11.0	14.0	0.0	61.0	20.0	5.0	13.0	17.0	5.0	25.0	14276.0	4.0	15.0	8.0	5.0	3.0	30.0	10.0	10.0	0.0	0.0	29.0	26.0	8.0	1.0	1.0	3.0	19.0	3.0	394.0	15.0	12.0	11.0	3.0	2.0	16.0	102.0	19.0	16.0	14.0	44.0	22.0	3.0	2.0	9.0	99.0	7.0	2444.0	0.0	6.0	17.0	9.0	22.0	11.0	2.0	10.0	58.0	15.0	3.0	546.0	4.0	3.0	65.0	25.0	4.0	9.0	1.0	4.0
69278	Aquamicrobium	genus	0.0	4.0	22.0	16.0	69.0	107.0	21.0	10.0	21.0	20.0	20.0	19.0	54.0	21.0	12.0	42.0	59.0	20.0	54.0	201.0	40.0	71.0	33.0	44.0	6.0	2.0	31.0	15.0	57.0	32.0	6.0	2.0	54.0	19.0	18.0	12.0	14.0	49.0	14.0	21.0	120.0	59.0	75.0	2.0	36.0	9.0	30.0	280.0	61.0	119.0	5.0	181.0	87.0	443.0	11.0	1.0	20.0	35.0	25.0	74.0	13.0	30.0	27.0	362.0	15.0	7.0	24.0	37.0	44.0	48.0	6.0	10.0	29.0	40.0	81.0	130.0	7.0	40.0	17.0	2.0
69474	Orientia	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	1.0	1.0	2.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	3.0	2.0	3.0	0.0	1.0
69578	Cryobacterium	genus	6.0	2.0	14.0	15.0	43.0	25.0	16.0	60.0	44.0	82.0	16.0	26.0	30.0	13.0	17.0	52.0	54.0	72.0	256.0	48.0	99.0	92.0	101.0	118.0	25.0	2.0	10.0	42.0	59.0	6.0	21.0	5.0	72.0	41.0	121.0	111.0	24.0	15.0	22.0	71.0	44.0	60.0	151.0	12.0	98.0	14.0	18.0	50.0	86.0	15.0	64.0	218.0	73.0	26.0	68.0	1.0	73.0	24.0	50.0	43.0	42.0	108.0	25.0	161.0	59.0	84.0	168.0	52.0	36.0	115.0	4.0	13.0	19.0	644.0	70.0	18.0	13.0	18.0	99.0	14.0
69894	Tindallia	genus	0.0	0.0	3.0	9.0	2.0	9.0	11.0	4.0	38.0	8.0	10.0	2.0	5.0	23.0	3.0	26.0	18.0	11.0	11.0	28.0	13.0	17.0	9.0	13.0	1.0	3.0	3.0	10.0	19.0	7.0	4.0	0.0	0.0	30.0	32.0	5.0	3.0	9.0	10.0	14.0	44.0	66.0	4.0	1.0	13.0	2.0	5.0	17.0	30.0	9.0	2.0	24.0	41.0	12.0	1.0	2.0	6.0	7.0	4.0	63.0	6.0	4.0	19.0	21.0	174.0	9.0	2.0	15.0	74.0	23.0	5.0	14.0	19.0	17.0	57.0	25.0	17.0	20.0	14.0	6.0
69959	Rhodospira	genus	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	11.0	1.0	2.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	9.0	0.0	0.0	2.0	0.0	1.0	7.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	6.0	5.0	0.0	1.0	0.0	3.0	3.0	0.0	1.0	3.0	2.0	0.0
69961	Azomonas	genus	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
69965	Macrococcus	genus	1.0	1.0	1.0	1.0	7.0	4.0	0.0	5.0	5.0	7.0	0.0	0.0	4.0	10.0	3.0	5.0	6.0	1.0	21.0	24.0	8.0	5.0	6.0	12.0	1.0	2.0	1.0	3.0	4.0	3.0	3.0	0.0	0.0	4.0	7.0	4.0	4.0	9.0	3.0	3.0	10.0	13.0	4.0	1.0	3.0	1.0	1.0	3.0	5.0	22.0	2.0	79.0	21.0	6.0	1.0	0.0	6.0	2.0	5.0	17.0	2.0	6.0	12.0	14.0	28.0	2.0	1.0	7.0	3.0	23.0	0.0	2.0	0.0	7.0	14.0	7.0	0.0	9.0	10.0	0.0
70411	Frateuria	genus	1.0	1.0	2.0	8.0	2.0	12.0	14.0	7.0	22.0	3.0	5.0	4.0	5.0	9.0	2.0	0.0	14.0	9.0	103.0	12.0	68.0	49.0	2.0	26.0	0.0	1.0	2.0	7.0	20.0	6.0	10.0	0.0	7.0	12.0	43.0	5.0	1.0	3.0	2.0	6.0	10.0	36.0	11.0	5.0	27.0	1.0	4.0	28.0	12.0	10.0	9.0	2.0	26.0	8.0	9.0	0.0	3.0	31.0	10.0	4.0	2.0	14.0	12.0	17.0	7.0	10.0	4.0	7.0	11.0	29.0	1.0	3.0	3.0	23.0	18.0	6.0	7.0	7.0	3.0	18.0
70774	Hydrogenophilus	genus	3.0	3.0	25.0	3.0	33.0	14.0	3.0	84.0	20.0	11.0	11.0	69.0	28.0	33.0	9.0	12.0	17.0	128.0	206.0	30.0	93.0	24.0	64.0	143.0	18.0	4.0	2.0	36.0	15.0	36.0	36.0	1.0	17.0	23.0	12.0	19.0	89.0	95.0	10.0	3833.0	34.0	64.0	96.0	11.0	33.0	6.0	6.0	21.0	46.0	5.0	22.0	5.0	47.0	5.0	118.0	0.0	91.0	16.0	11.0	118.0	0.0	30.0	41.0	30.0	22.0	30.0	20.0	8.0	44.0	36.0	30.0	5.0	5.0	33.0	19.0	14.0	21.0	72.0	14.0	13.0
70994	Lewinella	genus	9.0	5.0	4.0	13.0	48.0	42.0	12.0	19.0	109.0	39.0	5.0	223.0	24.0	4.0	18.0	122.0	19.0	302.0	112.0	23.0	168.0	4269.0	308.0	51.0	13.0	20.0	55.0	13.0	24.0	11.0	36.0	46.0	22.0	63.0	157.0	12.0	18.0	16.0	15.0	37.0	22.0	77.0	35.0	13.0	3229.0	360.0	18.0	19.0	247.0	23.0	250.0	31.0	55.0	10.0	28.0	1.0	16.0	158.0	17.0	351.0	32.0	44.0	19.0	650.0	419.0	621.0	67.0	36.0	15.0	449.0	18.0	11.0	49.0	423.0	84.0	12.0	16.0	20.0	18.0	20.0
71655	Brenneria	genus	1.0	0.0	3.0	2.0	0.0	92.0	3.0	3.0	13.0	7.0	3.0	1.0	3.0	4.0	8.0	10.0	13.0	7.0	8.0	15.0	23.0	25.0	8.0	23.0	0.0	0.0	0.0	5.0	23.0	2.0	6.0	0.0	14.0	38.0	11.0	7.0	0.0	8.0	4.0	7.0	8.0	27.0	18.0	26.0	7.0	3.0	5.0	10.0	14.0	16.0	15.0	19.0	24.0	8.0	11.0	1.0	10.0	3.0	4.0	5.0	10.0	34.0	24.0	17.0	22.0	8.0	4.0	7.0	12.0	7.0	0.0	3.0	3.0	32.0	31.0	10.0	7.0	3.0	8.0	4.0
72173	Citromicrobium	genus	0.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	0.0	1.0	4.0	0.0	0.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	8.0	2.0	1.0	3.0	0.0	1.0	1.0	0.0	3.0	5.0	5.0	2.0	7.0	0.0	0.0	2.0	0.0	1.0	5.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	15.0	2.0	0.0	1.0	5.0	5.0	1.0	0.0	0.0	2.0	2.0
72763	Tessaracoccus	genus	341.0	591.0	1265.0	3476.0	6970.0	3433.0	2196.0	1902.0	3136.0	4103.0	2667.0	3581.0	6103.0	2502.0	1948.0	1048.0	12551.0	9135.0	12890.0	18697.0	10557.0	4093.0	7569.0	21309.0	2452.0	305.0	678.0	3379.0	11082.0	1724.0	2725.0	653.0	3157.0	1949.0	27405.0	2599.0	6439.0	747.0	3033.0	10536.0	18119.0	1375.0	10321.0	658.0	5557.0	151.0	1585.0	2171.0	3586.0	12087.0	1522.0	66792.0	12553.0	3955.0	4347.0	76.0	3642.0	760.0	7270.0	8101.0	2419.0	5742.0	12747.0	23543.0	278.0	4131.0	2931.0	7314.0	4526.0	5535.0	783.0	1488.0	4082.0	7098.0	13989.0	4570.0	590.0	2654.0	4390.0	347.0
73029	Dechloromonas	genus	56.0	95.0	143.0	364.0	487.0	826.0	658.0	1373.0	38023.0	2416.0	167.0	992.0	1444.0	437.0	2024.0	216.0	1292.0	1536.0	1218.0	1415.0	6314.0	19032.0	686.0	3365.0	507.0	31.0	220.0	951.0	481.0	543.0	2411.0	233.0	1166.0	8615.0	2387.0	172.0	301.0	181.0	1437.0	1484.0	1750.0	622.0	1799.0	477.0	7539.0	1389.0	1915.0	730.0	653.0	236.0	2123.0	313.0	1546.0	293.0	1034.0	7.0	1135.0	1355.0	381.0	508.0	91.0	2002.0	5520.0	1104.0	336.0	1372.0	545.0	910.0	1375.0	2986.0	196.0	188.0	894.0	804.0	8357.0	807.0	3461.0	5479.0	351.0	2041.0
73778	Methylocaldum	genus	1.0	4.0	5.0	7.0	9.0	319.0	7.0	29.0	153.0	11.0	7.0	15.0	24.0	17.0	14.0	94.0	88.0	33.0	28.0	37.0	30.0	989.0	16.0	32.0	13.0	3.0	2.0	12.0	11.0	10.0	38.0	2.0	10.0	97.0	301.0	2.0	13.0	182.0	12.0	14.0	24.0	243.0	26.0	7.0	69.0	22.0	12.0	115.0	18.0	10.0	19.0	13.0	149.0	41.0	17.0	0.0	12.0	216.0	15.0	23.0	5.0	20.0	20.0	39.0	51.0	28.0	7.0	25.0	15.0	168.0	7.0	11.0	16.0	230.0	44.0	10.0	14.0	35.0	10.0	247.0
73918	Thermaerobacter	genus	1.0	0.0	4.0	1.0	6.0	46.0	2.0	5.0	143.0	10.0	4.0	3.0	7.0	10.0	4.0	66.0	37.0	15.0	32.0	22.0	21.0	151.0	21.0	17.0	0.0	0.0	22.0	4.0	12.0	12.0	9.0	0.0	5.0	73.0	213.0	5.0	3.0	11.0	6.0	9.0	29.0	154.0	8.0	10.0	73.0	21.0	6.0	41.0	55.0	13.0	5.0	32.0	65.0	11.0	7.0	0.0	8.0	70.0	8.0	151.0	3.0	6.0	23.0	24.0	33.0	35.0	14.0	11.0	10.0	51.0	2.0	21.0	6.0	125.0	24.0	5.0	18.0	26.0	7.0	3.0
74030	Roseovarius	genus	6.0	5.0	5.0	12.0	36.0	46.0	18.0	15.0	50.0	60.0	10.0	112.0	15.0	27.0	16.0	35.0	32.0	54.0	253.0	46.0	71.0	109.0	34.0	99.0	17.0	4.0	6.0	22.0	32.0	26.0	18.0	8.0	160.0	35.0	45.0	12.0	12.0	51.0	10.0	17.0	38.0	52.0	100.0	6.0	83.0	28.0	28.0	35.0	55.0	59.0	41.0	79.0	90.0	27.0	21.0	2.0	30.0	34.0	35.0	44.0	18.0	40.0	20.0	162.0	67.0	34.0	59.0	18.0	24.0	132.0	5.0	16.0	19.0	131.0	46.0	21.0	12.0	27.0	40.0	15.0
74032	Antarctobacter	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
74317	Maricaulis	genus	2.0	2.0	1.0	3.0	2.0	24.0	4.0	10.0	32.0	7.0	2.0	3.0	8.0	1.0	7.0	53.0	17.0	12.0	16.0	6.0	24.0	225.0	21.0	11.0	7.0	2.0	2.0	8.0	7.0	6.0	7.0	3.0	6.0	20.0	76.0	5.0	3.0	8.0	3.0	8.0	14.0	48.0	14.0	4.0	115.0	18.0	5.0	15.0	17.0	8.0	10.0	8.0	34.0	6.0	5.0	0.0	7.0	27.0	7.0	14.0	2.0	5.0	12.0	22.0	45.0	73.0	0.0	6.0	4.0	139.0	3.0	9.0	3.0	31.0	14.0	2.0	11.0	8.0	6.0	5.0
74385	Gracilibacillus	genus	1.0	1.0	7.0	0.0	6.0	6.0	3.0	2.0	24.0	8.0	4.0	5.0	7.0	7.0	4.0	18.0	13.0	12.0	6.0	25.0	15.0	20.0	13.0	22.0	2.0	0.0	5.0	3.0	20.0	2.0	2.0	0.0	8.0	41.0	82.0	3.0	2.0	11.0	9.0	13.0	16.0	45.0	9.0	4.0	34.0	5.0	5.0	12.0	12.0	19.0	3.0	56.0	46.0	12.0	2.0	0.0	11.0	16.0	6.0	72.0	3.0	10.0	15.0	31.0	83.0	10.0	9.0	6.0	10.0	34.0	1.0	6.0	5.0	28.0	27.0	10.0	10.0	10.0	17.0	2.0
75309	Rhodanobacter	genus	18.0	83.0	55.0	438.0	174.0	309.0	159.0	172.0	371.0	132.0	230.0	191.0	127.0	155.0	246.0	122.0	261.0	549.0	973.0	356.0	1634.0	935.0	810.0	1118.0	176.0	28.0	32.0	116.0	1623.0	58.0	206.0	38.0	375.0	318.0	226.0	148.0	135.0	76.0	171.0	183.0	307.0	291.0	924.0	228.0	366.0	138.0	126.0	385.0	182.0	441.0	820.0	328.0	533.0	172.0	1113.0	5.0	334.0	321.0	175.0	353.0	51.0	815.0	531.0	1154.0	128.0	155.0	221.0	338.0	133.0	701.0	32.0	79.0	146.0	321.0	1231.0	127.0	205.0	284.0	126.0	545.0
75654	Duganella	genus	6.0	8.0	16.0	18.0	44.0	42.0	29.0	69.0	118.0	221.0	18.0	19.0	32.0	55.0	39.0	39.0	44.0	114.0	550.0	95.0	612.0	1210.0	89.0	114.0	2674.0	4.0	13.0	53.0	44.0	48.0	56.0	1373.0	153.0	105.0	84.0	15.0	40.0	22.0	62.0	115.0	100.0	94.0	891.0	14.0	204.0	41.0	29.0	101.0	52.0	47.0	189.0	87.0	72.0	21.0	305.0	3.0	126.0	35.0	56.0	70.0	279.0	89.0	100.0	180.0	90.0	56.0	151.0	455.0	38.0	205.0	9.0	9.0	32.0	131.0	222.0	28.0	61.0	58.0	135.0	55.0
