taxonomy_id	name	rank	TCD.1_ERR1713393_db6.diamond	SVK.9_ERR1713389_db6.diamond	SGP.52_ERR1713387_db6.diamond	SRB.37_ERR1713388_db6.diamond	SVN.38_ERR1713390_db6.diamond	TUR.46_ERR1713395_db6.diamond	SWE.41a_ERR1713392_db6.diamond	TZA.15_ERR1713396_db6.diamond	SWE.41_ERR1713391_db6.diamond	TGO.44_ERR1713394_db6.diamond
36806	Microbacterium dextranolyticum	species	0	11	7	5	23	7	15	15	23	2
1117987	Paenibacillus sp. 598K	species	0	9	11	7	22	0	5	15	19	40
692370	Tsuneonella dongtanensis	species	0	17	2	10	9	2	1	18	10	13
3051137	Paracidovorax	genus	0	364	79	217	125	103	245	121	297	38
1736527	Acidovorax sp. Root402	species	0	118	133	194	105	15	105	29	104	11
426114	Thiomonas arsenitoxydans	species	0	1067	153	98	891	87	113	264	201	93
53446	Streptomyces cinnamoneus	species	0	43	56	86	131	3	34	1	83	2
2081707	Pseudidiomarina sp.	species	0	55	7	3	9	5	5	16	4	20
3076115	Georgenia sp. H159	species	0	2	4	3	5	2	3	10	12	4
1736590	Acidovorax sp. Root70	species	0	133	62	93	54	37	100	53	130	34
2293144	Roseburia sp. TF10-5	species	0	24	7	48	87	2	55	78	68	3
1389218	Negadavirga shengliensis	species	0	4	29	0	21	5	7	13	22	184
28038	Latilactobacillus curvatus	species	0	81	4	52	140	2	30	13	49	2
231439	Pseudodesulfovibrio portus	species	0	5	22	4	3	0	1	4	15	14
327575	Capnocytophaga leadbetteri	species	0	19	21	11	13	10	21	47	25	102
1850254	Poseidonibacter parvus	species	0	78	15	11	46	237	211	87	90	15
2866628	Diaphorobacter sp. MNS-0	species	0	162	102	160	93	14	110	92	251	16
1532023	Qipengyuania sediminis	species	0	1187	34	53	60	7	29	48	44	9
2940490	Acidovorax sp. NCPPB 4044	species	0	20	22	6	5	13	18	10	18	9
46680	Pseudomonas nitroreducens	species	0	76	69	37	39	188	43	56	47	36
698645	Luteimonas lutimaris	species	0	54	13	30	40	4	64	54	27	8
173990	Rheinheimera pacifica	species	0	11	14	2	7	6	2	94	13	11
86796	Nocardioides aurantiacus	species	0	211	2	25	6	4	3	7	2	0
3038566	Caballeronia sp. LZ033	species	0	3	0	1	0	0	1	1	1	1
98513	Phenylobacterium haematophilum	species	0	650	717	709	641	84	198	53	279	42208
1899015	Acetobacterium sp. MES1	species	0	48	22	58	364	4	33	11	206	44
1280664	Butyrivibrio sp. VCD2006	species	0	26	13	24	89	4	17	73	31	37
1036132	Kistimonas	genus	0	10	6	0	4	4	5	1	12	7
1392502	Selenomonas sp. AB3002	species	0	33	59	16	90	9	25	118	43	433
2292285	Bacteroides sp. OM08-17BH	species	0	12	2	1	9	0	3	8	8	7
13689	Sphingomonas paucimobilis	species	0	11	18	12	4	1	14	4	18	27
1676142	Wenzhouxiangella	genus	0	48	70	30	91	3	54	21	135	15
704125	Clostridium gelidum	species	0	988	19	868	801	6	416	130	127	152
2249811	Microvirga flavescens	species	0	7	2	0	4	1	3	6	7	10
76123	Hoylesella enoeca	species	0	83	8	8	13	7	5	114	4	14
2044587	Schaedlerella arabinosiphila	species	0	280	46	57	189	4	33	140	91	186
1761882	Pedobacter sp. ok626	species	0	9	16	11	5	520	17	6	14	76
2020949	Romboutsia weinsteinii	species	0	3	5	4	21	1	1	11	16	208
2603274	Ottowia sp. GY511	species	0	85	38	48	89	8	81	5	188	4
1886636	Luteibacter sp.	species	0	63	58	22	54	20	41	42	82	18
1915554	Methanoregula sp. UBA64	species	0	7	18	3	23	1	15	71	15	21
1855334	Nitrosospira sp. Nsp18	species	0	8	8	7	4	1	4	6	15	3
2719231	Lacrimispora	genus	0	372	125	246	851	38	190	649	629	1565
3038568	Caballeronia sp. LZ035	species	0	151	50	148	55	116	172	120	174	52
454159	Kiloniella	genus	0	19	14	9	12	2	9	8	11	27
1048336	uncultured Candidatus Kuenenia sp.	species	0	8	59	1	37	4	10	8	51	64
3391666	Rhodospirillum sp. A1_3_36	species	0	7	15	0	10	0	7	18	10	30
47848	Brachybacterium tyrofermentans	species	0	10	3	10	15	2	7	27	11	4
1472417	Butyricimonas paravirosa	species	0	53	13	33	19	6	32	107	24	176
109327	Anaerovorax odorimutans	species	0	154	104	135	341	19	101	197	330	4584
3071719	Psychrobacter sp. PL15	species	0	5	2	2	98	106	15	7	55	0
1804994	Longimicrobium	genus	0	126	79	25	103	9	36	58	181	45
191769	Marinilactibacillus	genus	0	17	3	33	65	0	9	8	23	203
415221	Pelagicoccus mobilis	species	0	15	84	7	44	4	11	30	38	50
3157996	Streptodolium elevatio	species	0	4	0	0	1	0	0	3	6	1
2637378	unclassified Selenomonas	no rank	0	76	103	30	115	1	87	655	183	44
1762892	Undibacterium arcticum	species	0	29	24	9	12	16	35	31	29	9
3131937	Hydrocurvibacter sulfurireducens	species	0	21	3	2	7	6	5	8	5	122
1280686	Butyrivibrio sp. MC2013	species	0	129	49	63	148	6	26	161	93	93
2642155	unclassified Microcoleus	no rank	0	879	63	53	46	23	21	28	46	184
217139	uncultured Acetobacterium sp.	species	0	79	34	103	621	7	35	26	332	444
1965551	Faecalibacterium sp. An122	species	0	13	0	12	32	0	16	21	28	5
2940496	Acidovorax sp. GBBC 3334	species	0	27	38	56	27	18	56	97	56	9
2880930	Hymenobacter lucidus	species	0	42	3	3	2	1	0	4	2	9
1871336	Criibacterium bergeronii	species	0	67	18	58	156	4	76	53	109	197
2675225	Novosphingobium sp. Gsoil 351	species	0	49	15	12	8	3	13	6	25	43
686624	Tessaracoccus oleiagri	species	0	22	9	10	38	8	18	69	50	14
3071453	Fusibacter sp. JL216-2	species	0	34	28	23	83	24	20	48	66	530
2290917	Candidatus Cryosericum odellii	species	0	6	282	5	25	2	24	19	45	26
373043	Paeniroseomonas aquatica	species	0	2906	12	148	30	13	24	12	23	73
3155596	Streptosporangium sp. NPDC006013	species	0	68	37	53	95	44	70	108	136	131
3088357	Tumidithrix elongata	species	0	11	6	3	10	0	1	4	4	3
1946042	Aquabacterium sp. UBA2148	species	0	11	6	5	11	0	10	17	17	5
2944810	Thauera sp. GDN1	species	0	368	42	145	235	21	118	595	332	6417
1926276	Actinomyces culturomici	species	0	9	26	2	7	0	10	149	13	1
2607497	Actinotalea subterranea	species	0	89	4	10	331	8	47	10	1431	12
28132	Prevotella melaninogenica	species	0	92	13	55	31	7	46	437	63	460
3342381	Parapedobacter sp. 2B3	species	0	5	50	5	17	16	10	16	8	134
33987	Exiguobacterium aurantiacum	species	0	3	1	2	17	0	0	3	4	12
2806571	Flavobacterium sp. 1355	species	0	12	2	11	8	112	36	8	16	2
2976531	Propionivibrio soli	species	0	1106	603	206	189	114	583	2629	850	125
831	Butyrivibrio fibrisolvens	species	0	333	65	138	400	11	59	241	130	127
2072922	Actinotalea solisilvae	species	0	22	6	5	6	3	3	5	14	2
1827469	Brevundimonas sp. GW460-12-10-14-LB2	species	0	13	1	4	4	3	4	4	10	0
1944639	Anaeromassilibacillus sp. Marseille-P3371	species	0	11	3	13	28	0	27	7	60	12
1578165	Mycobacteroides saopaulense	species	0	45	8	39	29	23	584	3	36	5
2340	Solemya velum gill symbiont	species	0	26	23	32	17	2	4	46	23	45
1736576	Pseudoxanthomonas sp. Root65	species	0	86	37	80	102	6	46	23	82	2
2636909	unclassified Duganella	no rank	0	29	43	27	24	233	58	71	80	41
527638	uncultured Cetobacterium sp.	species	0	24	5	11	37	6	13	36	23	28
3299032	Pelomonas parva	species	0	50	23	30	61	20	61	16	27	8
2183612	Klenkia	genus	0	343	2	29	8	0	9	2	8	2
1924067	Lascolabacillus	genus	0	84	70	15	42	35	36	213	104	2905
230310	Curvibacter gracilis	species	0	113	54	91	36	27	162	108	96	29
1376	Aerococcus urinae	species	0	485	5	8	53	1	8	18	16	5
392593	Inhella inkyongensis	species	0	44	37	66	23	9	55	73	55	11
1339234	Kocuria sp. ZOR0020	species	0	174	1	4	22	0	15	5	112	0
2759526	Sphingomonas aliaeris	species	0	364	1	72	13	3	58	5	17	5
1715645	Paracoccus mangrovi	species	0	50	34	106	116	12	117	16	307	38
33984	Luteococcus japonicus	species	0	3	2	9	17	7	137	21	97	2
170016	uncultured Hymenobacter sp.	species	0	25	7	4	13	5	7	5	8	43
109790	Lactobacillus jensenii	species	0	951	4	28	71	0	77	14	417	4
2027917	Sulfuricurvum sp. PD_MW2	species	0	19	8	7	6	18	14	21	121	82
2787127	Ruminococcus sp. BSD2780120874_150323_B10	species	0	9	2	23	44	0	10	19	34	26
2609299	unclassified Actinobaculum	no rank	0	51	16	35	57	3	70	65	97	5
2861283	Massilia sp. PAMC28688	species	0	203	8	18	13	71	5	6	13	6
1347891	Naumannella cuiyingiana	species	0	1	5	2	8	1	6	12	14	6
3382692	Cognatiluteimonas	genus	0	30	36	18	22	6	8	19	55	3
153493	Conchiformibius steedae	species	0	28	258	37	45	10	31	527	120	13
215580	Caldimonas thermodepolymerans	species	0	44	66	16	41	83	38	45	48	45
2891571	Niabella agricola	species	0	24	27	3	32	22	33	17	29	31
1820275	Aestuariivivens	genus	0	1	2	2	2	8	2	2	4	18
1930071	Methylomusa anaerophila	species	0	231	177	85	273	6	116	178	250	326
3077840	Mesorhizobium sp. SP-1A	species	0	36	26	19	53	30	23	46	49	22
2293138	Roseburia sp. AM59-24XD	species	0	48	21	125	124	4	106	170	366	27
3019066	Sulfurovum xiamenensis	species	0	12	7	3	19	22	14	11	19	24
651137	Nitrososphaerota	phylum	0	97	33	12	32	6	39	35	38	26
2843216	Miltoncostaea oceani	species	0	155	47	45	78	8	28	10	102	14
580165	Bacillus cytotoxicus	species	0	1	0	10	15	1	3	0	11	0
2547600	Chryseobacterium salivictor	species	0	39	20	62	90	220	187	53	128	27
1042	Erythrobacter sp.	species	0	37	52	76	25	6	13	6	46	1303
2364274	Ningiella ruwaisensis	species	0	4	3	2	2	1	0	2	5	4
3411354	Acidovorax sp. M14	species	0	623	475	478	192	107	407	140	593	24
1577791	Candidatus Methanoplasma termitum	species	0	111	13	1	42	2	26	15	178	277
2546356	Gloeothece citriformis	species	0	10	7	1	8	0	9	3	6	21
2760084	Stenotrophomonas lacuserhaii	species	0	64	23	44	71	13	35	11	49	3
1128911	Paraglaciecola arctica	species	0	3	10	1	1	6	5	11	3	5
1897630	Motiliproteus sp. MSK22-1	species	0	17	14	6	10	0	7	15	11	12
2014075	Bacillus xiapuensis	species	0	522	7	16	52	7	9	13	21	411
3144951	Synechocystis sp. LKSZ1	species	0	5	15	1	10	1	5	3	8	48
2989818	Microbacterium sp. MPKO10	species	0	7	0	5	2	0	1	4	3	6
405446	Stenotrophomonas terrae	species	0	83	18	32	57	870	116	14	76	24
1736522	Massilia sp. Root351	species	0	16	6	2	10	5	7	7	8	6
64969	Oceanospirillum multiglobuliferum	species	0	7	6	20	5	7	4	8	22	12
2963937	Tahibacter harae	species	0	54	234	78	162	14	256	97	304	18
2529847	Acinetobacter sp. ANC 4641	species	0	35	8	270	15	26	77	9	14	0
1737063	Brumimicrobium aurantiacum	species	0	17	30	9	43	49	30	26	43	223
2527691	Rhodoferax aquaticus	species	0	148	57	77	88	75	511	116	248	27
1848973	Sphingomonas colocasiae	species	0	77	90	51	56	52	195	26	115	38
2624035	unclassified Iamia	no rank	0	12	14	14	22	5	10	23	120	2
2502187	Hydrogenophaga sp. 2FB	species	0	104	59	197	98	167	169	61	163	53
2794352	Enterococcus larvae	species	0	40	3	49	41	5	8	1	35	11
1301283	Oscillatoriophycideae	subclass	0	220	223	37	138	25	53	86	147	168
295418	Rubellimicrobium	genus	0	868	5	37	13	4	7	30	16	43
28051	Lachnospira multipara	species	0	41	13	30	72	2	17	60	41	67
2005525	Tannerellaceae	family	0	189	64	62	50	45	69	776	112	1934
2559597	Candidatus Nitrotoga sp. AM1P	species	0	19	17	1	2	3	14	14	16	16
2989681	Pseudogemmobacter sonorensis	species	0	23	9	60	69	10	19	11	73	19
1031224	Chitinophaga oryziterrae	species	0	6	5	3	4	5	6	5	11	105
2803301	Poriferisphaera	genus	0	4	40	9	25	0	8	6	22	12
1346	Streptococcus iniae	species	0	16	9	60	82	1	29	480	192	44
1853224	Rhodothermales	order	0	232	148	37	129	7	49	126	159	269
3157341	Pseudoxanthomonas sp. Soil82	species	0	244	90	92	235	10	51	29	142	21
1123067	Rubellimicrobium mesophilum	species	0	198	7	9	6	6	5	12	8	202
1736588	Lysobacter sp. Root690	species	0	26	22	25	9	5	10	5	27	3
227873	Pannonibacter	genus	0	401	173	596	1660	25	321	129	550	77
2838878	Rhodoferax sp. U11-2br	species	0	183	14	101	77	54	192	11	111	16
2653851	Rubrobacter tropicus	species	0	471	79	11	73	6	13	120	65	20
28127	Hoylesella buccalis	species	0	122	22	41	43	3	36	772	78	170
2211108	Sulfuricystis multivorans	species	0	47	81	11	12	7	32	236	50	113
2798804	Rhodoferax lithotrophicus	species	0	122	52	58	54	45	395	67	149	77
227318	Actinocatenispora thailandica	species	0	2	0	1	1	0	2	0	3	0
1132694	Luteimonas viscosa	species	0	49	24	35	55	1	85	12	56	3
2594913	Corynebacterium sanguinis	species	0	9	6	7	10	2	19	19	48	1
3075613	Streptomyces sp. CRN 30	species	0	2	0	0	0	0	0	3	2	1
3401731	Flavobacterium sp. RSP29	species	0	22	4	19	13	105	127	9	40	25
3342309	Rhizobacter sp. LjRoot28	species	0	1090	12	12	16	6	23	31	33	12
59753	Alcanivorax	genus	0	25	34	5	52	25	36	37	70	39
2047966	Dongshaea marina	species	0	88	34	144	155	34	47	119	228	17
2795800	Aeoliella sp.	species	0	12	112	5	48	3	5	16	45	32
192944	unclassified Rhodococcus (in: high G+C Gram-positive bacteria)	no rank	0	327	31	80	399	31	41	84	151	42
3403078	Endozoicomonas sp. ALC066	species	0	119	15	23	29	6	21	33	32	10
2625061	unclassified Dyadobacter	no rank	0	64	25	56	123	361	95	17	84	91
2615210	unclassified Methylobacterium	no rank	0	334	84	59	47	15	55	37	91	68
2895524	Paracandidimonas lactea	species	0	20	9	14	8	36	17	26	28	524
1302690	Cnuella takakiae	species	0	169	30	16	18	0	12	23	42	76
57497	Deinococcus radiopugnans	species	0	1486	2	8	2	0	2	4	11	1
160238	uncultured Cytophaga sp.	species	0	116	70	60	498	29	335	41	277	236
2780922	Solibaculum mannosilyticum	species	0	80	51	153	241	5	157	126	306	112
2774190	Brevundimonas goettingensis	species	0	214	14	28	55	13	29	5	49	8
2841511	Blautia sp. MSJ-9	species	0	26	6	32	38	1	7	53	38	8
2876669	Mesorhizobium sp. B263B2A	species	0	4	1	3	3	0	1	0	0	1
187379	uncultured Marinobacter sp.	species	0	185	32	38	129	35	122	59	62	63
77768	Segatella albensis	species	0	270	25	29	38	3	58	1115	41	74
173676	Novosphingobium hassiacum	species	0	36	23	21	15	25	58	6	67	47
657445	Francisella noatunensis	species	0	5	0	0	0	1	0	0	1	10
2644121	unclassified Kribbella	no rank	0	17	37	14	23	7	19	50	45	10
2601139	Acinetobacter sp. YH12200	species	0	8	3	18	14	50	194	50	43	6
446786	Microlunatus aurantiacus	species	0	451	7	170	43	2	77	35	80	5
58842	Sagittula	genus	0	3	4	1	2	0	3	3	2	16
1946058	Arsukibacterium sp. UBA3155	species	0	2	2	1	0	3	0	3	0	2
76588	Acidiphilium acidophilum	species	0	36	8	8	2	1	35	9	128	6
2926463	Hymenobacter cyanobacteriorum	species	0	77	3	0	6	0	0	4	8	13
428993	Pseudoxanthomonas indica	species	0	34	20	17	48	4	20	24	29	8
1961369	Thermofilum sp.	species	0	545	39	61	437	24	58	86	169	18
2293127	Roseburia sp. AF12-17LB	species	0	7	6	10	15	0	3	7	10	2
36861	Thiobacillus denitrificans	species	0	94	81	27	49	28	91	57	123	66
2014887	Herbaspirillum robiniae	species	0	14	8	2	4	30	2	9	6	12
1656887	Deinococcus multiflagellatus	species	0	4	5	1	2	0	3	2	3	1
2293095	Coprococcus sp. OM06-34AC	species	0	6	0	2	0	0	2	0	0	0
2636392	unclassified Halothiobacillus	no rank	0	51	1	6	1	0	3	5	7	52
2831643	Ideonella benzenivorans	species	0	78	35	37	40	11	100	140	70	14
56448	Xanthomonas arboricola	species	0	113	69	83	127	57	128	48	179	22
2282306	Vreelandella rituensis	species	0	15	2	4	26	13	17	9	9	27
1940255	Allofournierella	genus	0	246	95	175	342	5	218	450	400	130
337779	Dechloromonas hortensis	species	0	60	47	10	20	6	86	145	53	65
2370	Xylella	genus	0	3	1	3	3	1	2	35	6	1
1323948	Nitrospina watsonii	species	0	3	27	2	7	2	7	1	14	19
748909	Nocardioides alpinus	species	0	10	1	6	7	1	2	3	3	1
1393034	Atopobium deltae	species	0	3	0	2	1	0	3	2	16	0
2033405	Prevotella sp. MGM1	species	0	38	2	3	7	1	5	41	3	16
2908205	Sphingomonas caseinilyticus	species	0	13	6	7	4	2	4	7	7	3
2734609	Denitromonas sp.	species	0	128	80	53	93	15	88	168	130	233
2751313	Koleobacter methoxysyntrophicus	species	0	33	69	5	829	4	7	26	74	365
1280679	Butyrivibrio sp. VCB2006	species	0	44	6	19	51	0	10	30	16	19
2582606	Salmonella sp. gx-f7	species	0	11	2	11	28	0	6	16	24	0
2585369	Rubellimicrobium rubrum	species	0	108	5	11	6	0	3	2	8	22
160826	Nocardioides aquaticus	species	0	29	1	18	8	3	5	5	3	1
2913614	Prevotella communis	species	0	143	16	25	73	3	26	619	41	268
2798582	Geomonas propionica	species	0	11	40	4	9	2	4	21	16	13
374106	Campylobacter cuniculorum	species	0	44	3	3	10	2	7	48	3	9
3136632	Acidovorax sp. SDU_ACID1	species	0	369	145	296	192	70	323	276	599	126
3050082	Sphingosinicella rhizophila	species	0	19	14	11	9	0	8	5	15	42
2035202	Acidovorax sp. 69	species	0	721	632	818	324	180	1079	429	993	83
2602750	Pelomicrobium methylotrophicum	species	0	79	89	30	25	9	76	29	59	33
904715	Sphingomonas jejuensis	species	0	13	5	19	7	6	9	6	8	11
3374104	Limnohabitans sp. YIMB22184	species	0	57	36	53	12	58	36	17	40	403
1708790	Tsuneonella rigui	species	0	342	8	14	8	6	5	11	14	16
1881045	Massilia sp. CF038	species	0	555	10	5	14	15	9	8	21	17
1965659	Blautia sp. An81	species	0	16	2	27	56	0	14	27	49	9
2662268	Marisediminitalea sp.	species	0	59	11	13	21	4	31	14	24	2
69962	Azomonas macrocytogenes	species	0	78	27	29	14	11	53	30	51	12
375929	Natranaerobius thermophilus	species	0	19	24	8	151	2	1	16	26	194
266805	Microbulbifer variabilis	species	0	9	9	2	10	4	1	10	6	5
2994392	Paenibacillus sp. GYB003	species	0	4	7	4	21	0	4	12	4	37
94254	Dyadobacter fermentans	species	0	12	6	9	12	6	13	13	27	25
2294116	Hanamia caeni	species	0	92	95	58	148	21	212	48	409	171
2691419	Lacipirellula sp.	species	0	25	62	12	35	1	18	4	52	17
165188	uncultured Megasphaera sp.	species	0	139	267	74	227	6	173	1816	218	72
2941510	Pumilibacter muris	species	0	24	25	15	117	4	20	61	59	1716
414771	Paenibacillus donghaensis	species	0	14	10	3	27	6	4	14	12	33
2496117	Variovorax beijingensis	species	0	216	132	246	126	145	239	271	303	148
1736493	Acidovorax sp. Root219	species	0	90	21	29	45	24	52	7	26	9
680496	Diaphorobacter sp. J5-51	species	0	237	220	264	131	57	335	608	318	57
2033	Microbacterium testaceum	species	0	5	4	12	13	14	15	16	23	4
680378	Natranaerovirga hydrolytica	species	0	23	10	15	78	1	13	24	55	509
2981780	Bacteroides cellulolyticus	species	0	60	2	11	6	4	32	177	22	42
1576550	Candidatus Kinetoplastidibacterium kentomonadis	species	0	2	1	0	0	0	0	2	5	1
2496273	Xylanivirga thermophila	species	0	143	129	55	1191	15	43	261	180	490
2949085	Flavobacterium fragile	species	0	212	53	462	177	711	352	149	897	2744
1736528	Rhizobacter sp. Root404	species	0	138	143	88	47	21	292	30	170	39
3400353	Pseudomonas sp. NY15364	species	0	89	11	27	24	50	30	52	32	106
1237077	Cellvibrio zantedeschiae	species	0	407	62	135	124	9	194	100	198	23
1168039	Saccharicrinis carchari	species	0	73	160	26	98	26	82	342	369	2112
2815795	unclassified Bilifractor	no rank	0	199	24	32	83	4	21	927	62	69
3393757	Candidatus Nanosynbacter sp. BB002	species	0	46	27	43	71	5	27	84	118	5
225057	Acidithiobacillales	order	0	8	17	0	2	1	3	17	11	2
48465	Prosthecobacter dejongeii	species	0	33	114	28	53	24	27	19	323	128
188787	Deinococci	class	0	169	178	29	157	12	93	277	200	84
879566	Acetatifactor muris	species	0	114	60	98	280	14	87	343	261	114
2730401	Pseudomonas sp. Marseille-P9899	species	0	5	0	0	0	10	3	0	1	0
2593671	unclassified Arcobacter	no rank	0	222	22	46	165	554	770	328	192	345
306205	Rheinheimera texasensis	species	0	103	11	30	49	3	12	29	44	36
1551585	uncultured Psychrobacillus sp.	species	0	116	60	382	505	18	177	366	577	146
1586095	uncultured Murdochiella sp.	species	0	5	6	3	9	0	7	8	17	23
1114873	Flavobacterium tructae	species	0	23	14	89	64	165	136	11	77	21
2896849	Novosphingobium kaempferiae	species	0	2	0	1	2	6	3	0	6	38
1827365	Rheinheimera sp. SA_1	species	0	45	2	11	14	1	6	2	13	6
553636	Lysobacter korlensis	species	0	33	26	10	50	7	24	19	44	16
2975354	Pigmentiphaga sp. GD03639	species	0	44	43	18	49	7	41	25	59	54
3401928			0	27	29	21	66	3	10	30	40	143
2835530	Cellulomonas fulva	species	0	7	2	0	7	0	0	3	3	1
3387274	Sporosarcina sp. SAFN-015	species	0	9	5	1	7	1	2	2	10	45
60922	Sanguibacter inulinus	species	0	124	3	22	59	8	22	103	58	0
458836	Paraburkholderia sediminicola	species	0	75	27	24	42	26	68	62	41	38
2582849	Paenibacillus mesophilus	species	0	13	9	1	41	23	3	9	25	14
2589973	Mesorhizobium sp. B2-1-2	species	0	3	2	4	2	0	0	2	2	14
2049025	Flavonifractor sp.	species	0	2	1	10	20	0	6	14	28	3
1796646	Muribaculum intestinale	species	0	150	43	92	117	12	113	715	167	206
2586924	Psychrilyobacter sp.	species	0	61	18	34	105	9	17	27	54	96
1648508	Ciceribacter	genus	0	667	33	122	540	299	897	77	335	116
1481457	Spongiivirga citrea	species	0	7	1	10	13	12	6	1	13	9
1917867	Bacilliculturomica massiliensis	species	0	121	96	55	268	8	92	198	209	1353
981605	uncultured Amphritea sp.	species	0	13	9	4	10	42	5	8	12	12
43772	Rhodococcus zopfii	species	0	17	36	3	6	0	3	4	8	2
526216	Oceanibaculum indicum	species	0	7	4	1	10	5	3	5	5	8
1962699	Acidovorax sp. SRB_14	species	0	153	8	70	56	99	218	20	146	10
109262	Halothiobacillus	genus	0	752	53	37	16	11	58	120	125	204
259063	Anaerocolumna jejuensis	species	0	690	79	145	350	9	57	170	186	173
3438281	Leucobacter sp. W1038	species	0	33	15	17	60	272	89	15	130	282
2819280	Acidihalobacter yilgarnensis	species	0	24	11	4	9	1	8	19	10	22
2777185	Pontibacillus sp. ALD_SL1	species	0	4	3	3	23	1	1	0	8	6
215690	Thermomonas fusca	species	0	219	228	116	237	14	214	90	246	137
1987501	Massiliimalia timonensis	species	0	62	50	89	165	6	70	119	218	94
453144	uncultured Luteimonas sp.	species	0	176	210	130	192	13	99	252	114	73
1509244	Candidatus Nucleicultrix amoebiphila	species	0	109	150	152	66	6	99	26	203	47
429	Methylobacter	genus	0	105	177	31	169	46	126	82	179	187
263067	Malikia granosa	species	0	69	28	26	21	18	88	173	55	64
1855303	Pseudoxanthomonas sp. CF125	species	0	106	23	86	162	19	133	5	111	12
2569862	Methyloversatilis sp.	species	0	118	97	82	85	24	84	146	173	89
871741	Brevundimonas viscosa	species	0	21	1	3	10	3	2	2	3	14
2763679	Paratissierella segnis	species	0	48	35	31	344	20	49	64	430	1260
3126507	Massilia sp. W12	species	0	38	23	25	15	10	31	44	59	17
2804919	Luteimonas saliphila	species	0	112	68	91	155	5	288	53	151	22
2594042	Promethearchaeum syntrophicum	species	0	9	192	18	130	2	14	17	90	183
3050130	Massilia sp. YIM B02763	species	0	2	5	1	0	5	6	1	5	0
3159694	Salmonella sp. s57379	species	0	1	0	1	0	0	0	0	0	0
3116540	Sphingobium sp. MK2	species	0	23	12	18	15	35	5	9	12	23
2654845	Pseudomonas xionganensis	species	0	14	4	11	13	113	23	10	17	48
44676	Geothrix fermentans	species	0	10	15	3	7	3	6	22	11	17
160453	Enterococcus gilvus	species	0	10	5	12	63	0	5	7	56	67
2069303	Ciceribacter azotifigens	species	0	6	4	2	6	2	7	1	6	16
1259234	Cryobacterium sp. TMT1-21	species	0	4	0	0	1	0	2	0	3	1
2731255	Peptoniphilus faecalis	species	0	7	0	2	3	1	4	3	7	9
1871012	Mobilibacterium timonense	species	0	35	21	53	84	4	32	663	71	62
43305	Butyrivibrio proteoclasticus	species	0	447	38	107	239	6	29	150	101	157
754429	Gilvibacter sp. SZ-19	species	0	3	1	1	0	1	1	1	6	25
2603857	Oryzomonas sagensis	species	0	8	196	6	60	1	1	24	18	10
66831	Facklamia	genus	0	34	9	47	84	9	21	16	75	20
2485130	Comamonas sp. BIGb0124	species	0	252	13	105	125	416	103	54	185	29
64968	Marinospirillum	genus	0	65	6	9	84	22	14	40	23	15
433924	Pseudacidovorax intermedius	species	0	29	28	28	32	21	54	54	56	18
1629124	Hymenobacter terrenus	species	0	25	7	3	5	1	8	2	9	38
203192	Stutzerimonas chloritidismutans	species	0	10	4	10	4	23	7	20	12	19
3136602	Desulfovibrio falkowii	species	0	104	56	12	48	4	26	155	87	51
1930783	Kerstersia sp.	species	0	5	16	1	7	5	4	8	8	64
2067553	Halobacteriovorax sp. DA5	species	0	9	15	8	17	6	13	10	19	7
1855342	Oribacterium sp. KHPX15	species	0	128	11	30	34	3	2	28	17	11
2607656	Hymenobacter busanensis	species	0	11	6	4	17	1	3	5	7	36
673318	Peribacillus deserti	species	0	4	1	3	10	1	0	3	11	15
53431	Nocardia salmonicida	species	0	4	9	3	5	5	8	5	35	0
